Time	E1_L13.1	E2_L08.1PG_Col0	E3_L13.2	E4_L08.2PG_Col0
165.5	0.0167922	-0.957971	-0.0619023	0.277897
165.6	0.0169015	-0.957839	-0.0613506	0.278605
165.7	0.0169218	-0.957683	-0.0606534	0.279351
165.8	0.0169014	-0.957586	-0.0597309	0.27972
165.9	0.0169074	-0.957529	-0.0591134	0.280302
166	0.0167315	-0.95748	-0.0583172	0.281094
166.1	0.0170471	-0.957433	-0.0574266	0.281567
166.2	0.0169238	-0.957344	-0.0572629	0.282185
166.3	0.0168981	-0.957443	-0.0567386	0.282467
166.4	0.0169728	-0.957422	-0.0562027	0.283041
166.5	0.0168946	-0.957357	-0.0554886	0.283446
166.6	0.0168102	-0.956931	-0.0548385	0.283765
166.7	0.0170631	-0.956593	-0.0544993	0.284586
166.8	0.0169577	-0.956324	-0.0539921	0.284828
166.9	0.0169616	-0.956482	-0.0537006	0.285209
167	0.0169592	-0.955922	-0.0533143	0.285855
167.1	0.0170635	-0.955336	-0.0530555	0.286182
167.2	0.0168131	-0.955004	-0.0524677	0.286759
167.3	0.0169737	-0.954969	-0.0519431	0.286832
167.4	0.0169629	-0.954747	-0.0514791	0.287173
167.5	0.0168379	-0.953996	-0.0513225	0.287579
167.6	0.0169307	-0.953875	-0.050701	0.287706
167.7	0.016978	-0.953388	-0.0502301	0.288442
167.8	0.0168631	-0.953166	-0.0499647	0.288805
167.9	0.0170715	-0.952725	-0.04944	0.289527
168	0.0171599	-0.95282	-0.0488235	0.28973
168.1	0.0170554	-0.952669	-0.0488408	0.290224
168.2	0.0173173	-0.952104	-0.0483049	0.290726
168.3	0.0171586	-0.951738	-0.0477694	0.291172
168.4	0.0173051	-0.951472	-0.047092	0.291695
168.5	0.0173907	-0.951381	-0.0471212	0.291929
168.6	0.0174588	-0.950685	-0.0465211	0.292168
168.7	0.0176616	-0.950364	-0.0459753	0.292648
168.8	0.0175666	-0.95021	-0.045743	0.293258
168.9	0.0175418	-0.949983	-0.0453345	0.293414
169	0.0176616	-0.949844	-0.0450379	0.29364
169.1	0.0175723	-0.949568	-0.0446696	0.294085
169.2	0.0174733	-0.949192	-0.0445916	0.294329
169.3	0.0175384	-0.94869	-0.0440111	0.294494
169.4	0.0174581	-0.948198	-0.0437741	0.294668
169.5	0.0174563	-0.947568	-0.043594	0.295247
169.6	0.0175595	-0.947395	-0.0430369	0.295425
169.7	0.0174774	-0.946787	-0.0426572	0.295817
169.8	0.0177339	-0.946332	-0.0420428	0.296277
169.9	0.0177181	-0.945921	-0.0413312	0.296773
170	0.0177983	-0.94545	-0.0410588	0.297327
170.1	0.0179668	-0.945376	-0.0406724	0.297551
170.2	0.0179466	-0.94516	-0.0403375	0.298099
170.3	0.0180671	-0.945007	-0.0395826	0.298703
170.4	0.018128	-0.944197	-0.0390364	0.299416
170.5	0.0180947	-0.9437	-0.0382751	0.299948
170.6	0.0181965	-0.94324	-0.0379205	0.300485
170.7	0.0181624	-0.943053	-0.0372843	0.30109
170.8	0.0182945	-0.942574	-0.0368743	0.301258
170.9	0.0182419	-0.942295	-0.0367843	0.301771
171	0.0184759	-0.941726	-0.0363295	0.301841
171.1	0.0183181	-0.941566	-0.0360382	0.302169
171.2	0.0183917	-0.941202	-0.0354616	0.302606
171.3	0.018614	-0.940635	-0.0349254	0.302853
171.4	0.0186445	-0.940268	-0.0345917	0.303033
171.5	0.0189746	-0.939956	-0.0342336	0.303751
171.6	0.0189541	-0.93952	-0.034121	0.304077
171.7	0.0192094	-0.9391	-0.0335482	0.304041
171.8	0.018798	-0.938586	-0.0330082	0.304385
171.9	0.019162	-0.938264	-0.0326564	0.304747
172	0.0189811	-0.937871	-0.0323054	0.305153
172.1	0.0190675	-0.937531	-0.032143	0.305543
172.2	0.0191259	-0.937319	-0.0316744	0.306054
172.3	0.0193117	-0.937064	-0.0313351	0.306108
172.4	0.0194074	-0.936561	-0.0308464	0.306441
172.5	0.0195863	-0.936036	-0.0301908	0.306979
172.6	0.0193296	-0.935436	-0.0302606	0.306959
172.7	0.0193043	-0.935131	-0.0294717	0.307588
172.8	0.0195127	-0.934451	-0.0292684	0.307777
172.9	0.0194378	-0.933795	-0.0290227	0.30825
173	0.0194701	-0.933108	-0.0288008	0.308338
173.1	0.0195886	-0.932575	-0.0281174	0.308531
173.2	0.019644	-0.932274	-0.0279652	0.308608
173.3	0.0197017	-0.931281	-0.0278303	0.308597
173.4	0.0196772	-0.930722	-0.0277009	0.308827
173.5	0.0197667	-0.929937	-0.0274572	0.308821
173.6	0.019849	-0.929416	-0.0274035	0.30881
173.7	0.0199203	-0.928794	-0.0275152	0.308861
173.8	0.0200105	-0.928126	-0.0269091	0.308892
173.9	0.0200459	-0.927496	-0.0269737	0.3091
174	0.0199896	-0.926829	-0.0271346	0.309041
174.1	0.0201581	-0.92638	-0.0271294	0.3091
174.2	0.0203146	-0.925818	-0.0267839	0.308851
174.3	0.0200914	-0.925201	-0.0268453	0.308901
174.4	0.0202288	-0.924941	-0.0267258	0.308612
174.5	0.020411	-0.924078	-0.0269368	0.309044
174.6	0.0201054	-0.92332	-0.0269724	0.308921
174.7	0.020223	-0.922752	-0.0269544	0.308474
174.8	0.0202464	-0.922228	-0.0268706	0.308556
174.9	0.0199538	-0.921656	-0.0267823	0.308668
175	0.0201855	-0.921146	-0.026806	0.30832
175.1	0.0201885	-0.920584	-0.0268739	0.30854
175.2	0.0202681	-0.920041	-0.026776	0.308676
175.3	0.0201454	-0.919675	-0.0266488	0.308485
175.4	0.020027	-0.918942	-0.0266538	0.308692
175.5	0.020117	-0.918463	-0.0263723	0.3084
175.6	0.019906	-0.917926	-0.0261361	0.308671
175.7	0.0198245	-0.917582	-0.0259456	0.308744
175.8	0.019791	-0.916779	-0.0260245	0.30854
175.9	0.0197538	-0.916245	-0.0261548	0.308604
176	0.0199629	-0.916026	-0.0260817	0.308748
176.1	0.0198332	-0.91566	-0.025911	0.308625
176.2	0.0198409	-0.915415	-0.0260237	0.308515
176.3	0.0198457	-0.914886	-0.025881	0.308563
176.4	0.0198986	-0.914415	-0.025722	0.308674
176.5	0.0197581	-0.914115	-0.0256734	0.308535
176.6	0.0198879	-0.913883	-0.0252669	0.30876
176.7	0.0198786	-0.913662	-0.0253582	0.30872
176.8	0.0200357	-0.91326	-0.0250343	0.308713
176.9	0.0197298	-0.913141	-0.0250289	0.308922
177	0.0198034	-0.91299	-0.0247993	0.309111
177.1	0.0197268	-0.912656	-0.0247878	0.309152
177.2	0.0196496	-0.912247	-0.0247839	0.309248
177.3	0.0196658	-0.912215	-0.0246236	0.309264
177.4	0.0195387	-0.911958	-0.0244625	0.309216
177.5	0.0196862	-0.911707	-0.0243277	0.309095
177.6	0.0197005	-0.911684	-0.02394	0.309184
177.7	0.0195094	-0.911513	-0.0239869	0.309188
177.8	0.0197146	-0.911239	-0.0242633	0.309207
177.9	0.0198409	-0.91127	-0.0238991	0.309066
178	0.0197146	-0.911193	-0.0239777	0.309034
178.1	0.019759	-0.911078	-0.023833	0.309261
178.2	0.0196951	-0.911066	-0.0234592	0.30924
178.3	0.0198629	-0.911009	-0.0235088	0.309117
178.4	0.0198356	-0.910862	-0.0235468	0.309115
178.5	0.019712	-0.910552	-0.0235247	0.309276
178.6	0.0198315	-0.910406	-0.0231931	0.309327
178.7	0.0197819	-0.910293	-0.0230738	0.309278
178.8	0.0198901	-0.909887	-0.0229249	0.309266
178.9	0.0199993	-0.90961	-0.0228228	0.309277
179	0.0201949	-0.909119	-0.0227407	0.3094
179.1	0.020116	-0.908761	-0.0226856	0.309206
179.2	0.0199942	-0.908391	-0.0225614	0.3093
179.3	0.0197683	-0.908126	-0.0225866	0.309254
179.4	0.0198867	-0.907883	-0.0223708	0.309353
179.5	0.0198868	-0.907408	-0.022428	0.30942
179.6	0.0200425	-0.90673	-0.0222672	0.309329
179.7	0.0200864	-0.906453	-0.0222853	0.309463
179.8	0.0202177	-0.906063	-0.0222824	0.309328
179.9	0.020167	-0.905718	-0.0222481	0.309503
180	0.0202841	-0.905621	-0.0220995	0.309341
180.1	0.0201895	-0.9054	-0.021897	0.309381
180.2	0.0203778	-0.904971	-0.0220528	0.309503
180.3	0.0205512	-0.904423	-0.0219156	0.309434
180.4	0.0204592	-0.904079	-0.0217816	0.309712
180.5	0.0202152	-0.903741	-0.0217678	0.309674
180.6	0.0203256	-0.903299	-0.0215858	0.309488
180.7	0.0205206	-0.90296	-0.0215557	0.309593
180.8	0.020426	-0.902617	-0.0213926	0.309659
180.9	0.0205443	-0.901954	-0.0211315	0.30962
181	0.0205465	-0.901567	-0.0212582	0.309579
181.1	0.0205212	-0.901356	-0.0210461	0.309585
181.2	0.0205836	-0.901023	-0.0208452	0.30959
181.3	0.0206746	-0.900644	-0.0208752	0.309712
181.4	0.0207239	-0.900119	-0.0206705	0.309764
181.5	0.0211455	-0.89968	-0.020487	0.310044
181.6	0.0207711	-0.899321	-0.020557	0.310108
181.7	0.0210688	-0.898937	-0.0202485	0.309884
181.8	0.0210367	-0.898479	-0.0202236	0.309918
181.9	0.021033	-0.898216	-0.0198682	0.310106
182	0.0211497	-0.897871	-0.0203026	0.310137
182.1	0.0211429	-0.897127	-0.0197149	0.309951
182.2	0.0213559	-0.897004	-0.019994	0.310137
182.3	0.0210518	-0.896521	-0.019886	0.310174
182.4	0.0213535	-0.89652	-0.0198054	0.310263
182.5	0.0212658	-0.895829	-0.0194532	0.310289
182.6	0.0213858	-0.89544	-0.0194401	0.310207
182.7	0.0214999	-0.894963	-0.0194557	0.310326
182.8	0.0213396	-0.894606	-0.0192969	0.310549
182.9	0.0214981	-0.894149	-0.019381	0.310592
183	0.021709	-0.893846	-0.0190147	0.310216
183.1	0.0216188	-0.893669	-0.0187816	0.310612
183.2	0.021718	-0.893312	-0.0186891	0.310674
183.3	0.0218743	-0.892901	-0.0187233	0.310862
183.4	0.0217667	-0.892405	-0.0184197	0.310716
183.5	0.0217189	-0.892042	-0.0183972	0.310557
183.6	0.0217725	-0.89162	-0.018048	0.310972
183.7	0.0218631	-0.891153	-0.018009	0.310862
183.8	0.0218523	-0.890905	-0.0181324	0.310908
183.9	0.0218721	-0.890354	-0.0181657	0.311032
184	0.0218692	-0.890033	-0.0182516	0.311239
184.1	0.0219613	-0.889425	-0.0180876	0.311196
184.2	0.021984	-0.889091	-0.0180002	0.311265
184.3	0.0218803	-0.888802	-0.0176922	0.311418
184.4	0.0220319	-0.888418	-0.017714	0.311245
184.5	0.0222872	-0.88821	-0.017704	0.311397
184.6	0.0224	-0.887756	-0.0175642	0.311442
184.7	0.0222387	-0.887271	-0.0173822	0.311593
184.8	0.0225187	-0.887007	-0.0174957	0.311353
184.9	0.0223374	-0.886583	-0.0172853	0.31155
185	0.0225693	-0.886183	-0.0173014	0.311487
185.1	0.0226488	-0.885968	-0.0172657	0.311242
185.2	0.0228581	-0.885517	-0.0173938	0.311426
185.3	0.0229139	-0.885057	-0.0171548	0.31142
185.4	0.0230759	-0.884521	-0.0171534	0.311532
185.5	0.02336	-0.884011	-0.0171467	0.311555
185.6	0.0234693	-0.883512	-0.0169563	0.311623
185.7	0.023651	-0.883081	-0.01702	0.311726
185.8	0.0237824	-0.882285	-0.0166556	0.311829
185.9	0.0241062	-0.881692	-0.016853	0.311774
186	0.0240359	-0.880921	-0.0167407	0.312025
186.1	0.0247567	-0.879854	-0.016549	0.311642
186.2	0.0248847	-0.879135	-0.0165142	0.311749
186.3	0.0251543	-0.878068	-0.0166256	0.311859
186.4	0.0253457	-0.877036	-0.0166592	0.311675
186.5	0.0257118	-0.876345	-0.0161709	0.31186
186.6	0.0258245	-0.87552	-0.0163482	0.311664
186.7	0.026004	-0.874643	-0.0164002	0.311827
186.8	0.0262366	-0.874024	-0.0160985	0.311847
186.9	0.0265133	-0.873122	-0.0159685	0.311844
187	0.0264023	-0.87222	-0.0156648	0.312005
187.1	0.0264279	-0.871305	-0.0156084	0.312099
187.2	0.0265848	-0.870872	-0.0156384	0.311958
187.3	0.0268516	-0.870066	-0.0156583	0.312049
187.4	0.027029	-0.869333	-0.015627	0.312134
187.5	0.0269079	-0.868787	-0.0155766	0.312148
187.6	0.027183	-0.8678	-0.0154555	0.31213
187.7	0.0275479	-0.867457	-0.0153374	0.312131
187.8	0.0276942	-0.866984	-0.0153433	0.31225
187.9	0.0276921	-0.866271	-0.0154508	0.312098
188	0.0279504	-0.86578	-0.0151225	0.312364
188.1	0.0280017	-0.8651	-0.0150935	0.312458
188.2	0.0282201	-0.864777	-0.0149064	0.312534
188.3	0.0281568	-0.864239	-0.0149823	0.31243
188.4	0.0283032	-0.864001	-0.0148682	0.312587
188.5	0.0283017	-0.86377	-0.0149108	0.312782
188.6	0.0284218	-0.863299	-0.014906	0.312654
188.7	0.0283936	-0.862907	-0.0149614	0.312637
188.8	0.0286055	-0.862501	-0.0147624	0.312736
188.9	0.02836	-0.862242	-0.0147123	0.312567
189	0.0283618	-0.861876	-0.014771	0.312775
189.1	0.028435	-0.861776	-0.0146536	0.312883
189.2	0.0283395	-0.861408	-0.0147757	0.312664
189.3	0.0283779	-0.86097	-0.0146879	0.312656
189.4	0.0283223	-0.860678	-0.014748	0.312219
189.5	0.0283952	-0.86043	-0.0149346	0.312207
189.6	0.0282387	-0.860358	-0.0150381	0.312213
189.7	0.0283163	-0.86017	-0.0149864	0.312428
189.8	0.0283228	-0.859855	-0.0150596	0.312211
189.9	0.0282408	-0.859748	-0.0150071	0.312243
190	0.0283827	-0.859686	-0.0150257	0.311982
190.1	0.0281085	-0.859655	-0.0151578	0.312263
190.2	0.0281645	-0.859558	-0.0151714	0.312105
190.3	0.0283905	-0.859011	-0.0153247	0.312013
190.4	0.0283613	-0.858704	-0.0152575	0.312162
190.5	0.0284835	-0.858547	-0.0155201	0.31206
190.6	0.0284708	-0.858268	-0.0154108	0.31205
190.7	0.0285507	-0.858073	-0.0155354	0.312243
190.8	0.0287554	-0.85792	-0.0153725	0.312052
190.9	0.0289622	-0.857571	-0.015661	0.311842
191	0.0289479	-0.857096	-0.0158472	0.311928
191.1	0.0289931	-0.856865	-0.0160939	0.311904
191.2	0.0291684	-0.856669	-0.0157291	0.311951
191.3	0.0294063	-0.856012	-0.016076	0.311862
191.4	0.0293708	-0.855697	-0.0161121	0.311902
191.5	0.0294992	-0.855381	-0.0159831	0.311684
191.6	0.0295557	-0.854959	-0.0160771	0.311762
191.7	0.0296242	-0.85445	-0.0159768	0.311833
191.8	0.0298307	-0.85417	-0.0161331	0.311775
191.9	0.0297505	-0.853831	-0.0161979	0.311874
192	0.0302044	-0.853879	-0.0164185	0.311812
192.1	0.0301632	-0.853374	-0.016542	0.311879
192.2	0.0304902	-0.853061	-0.0165042	0.311843
192.3	0.0302353	-0.852684	-0.0166883	0.31161
192.4	0.0303532	-0.852526	-0.0166725	0.311463
192.5	0.0305868	-0.852249	-0.0167378	0.311597
192.6	0.0307142	-0.851909	-0.0168512	0.311523
192.7	0.0308757	-0.851828	-0.0169814	0.311456
192.8	0.0308986	-0.851651	-0.0170236	0.311261
192.9	0.0309056	-0.851321	-0.0170784	0.311179
193	0.0313077	-0.851062	-0.0171149	0.311325
193.1	0.0313528	-0.85068	-0.0171792	0.311364
193.2	0.0314724	-0.850566	-0.0171965	0.311308
193.3	0.0315937	-0.850701	-0.0174275	0.31156
193.4	0.0314513	-0.850782	-0.017362	0.311307
193.5	0.0315101	-0.850638	-0.0173303	0.311416
193.6	0.0316563	-0.850341	-0.0173705	0.311095
193.7	0.0319134	-0.8504	-0.017363	0.310972
193.8	0.0320067	-0.850257	-0.0175222	0.310905
193.9	0.0322263	-0.850325	-0.0177674	0.310945
194	0.0322363	-0.850261	-0.0177234	0.310676
194.1	0.0324097	-0.850082	-0.0179484	0.310459
194.2	0.0327429	-0.849877	-0.017784	0.310531
194.3	0.0331237	-0.850064	-0.017987	0.310434
194.4	0.033146	-0.850122	-0.01824	0.310483
194.5	0.0332751	-0.849968	-0.0177404	0.310393
194.6	0.0333207	-0.850061	-0.0183334	0.310415
194.7	0.0333353	-0.850133	-0.018454	0.310152
194.8	0.033571	-0.850047	-0.0186371	0.310254
194.9	0.0337524	-0.850353	-0.0183936	0.310402
195	0.0340151	-0.850533	-0.018573	0.310151
195.1	0.0339253	-0.850793	-0.0188613	0.310082
195.2	0.0340971	-0.851188	-0.018891	0.309938
195.3	0.0343346	-0.851699	-0.0187658	0.309613
195.4	0.0343282	-0.852031	-0.0193249	0.309152
195.5	0.0346815	-0.8522	-0.0192543	0.308864
195.6	0.0349067	-0.852583	-0.0193676	0.308645
195.7	0.0351365	-0.852937	-0.0194948	0.308485
195.8	0.035294	-0.85305	-0.0196754	0.308421
195.9	0.0356266	-0.853096	-0.0195266	0.308426
196	0.0356734	-0.852982	-0.0198775	0.308189
196.1	0.0356427	-0.853102	-0.019876	0.308194
196.2	0.0359098	-0.853015	-0.0201403	0.307893
196.3	0.0360713	-0.853031	-0.0203738	0.307821
196.4	0.0364281	-0.853171	-0.0203087	0.307279
196.5	0.0364568	-0.852887	-0.0204822	0.307208
196.6	0.0367288	-0.852837	-0.0204997	0.307106
196.7	0.0370223	-0.852603	-0.0205088	0.306916
196.8	0.0374368	-0.852688	-0.0204661	0.306784
196.9	0.0377333	-0.852451	-0.0206278	0.306626
197	0.0379954	-0.851969	-0.0207613	0.306519
197.1	0.0382665	-0.851885	-0.0213234	0.306379
197.2	0.0382258	-0.85151	-0.0210545	0.306346
197.3	0.038599	-0.851179	-0.0210939	0.306298
197.4	0.0385465	-0.850658	-0.0211677	0.306024
197.5	0.0387641	-0.8505	-0.0212654	0.305872
197.6	0.038847	-0.850232	-0.0217685	0.305672
197.7	0.038999	-0.850478	-0.0217657	0.305591
197.8	0.0394454	-0.850533	-0.021655	0.305428
197.9	0.0394409	-0.85015	-0.0217558	0.305155
198	0.0396718	-0.850094	-0.0219221	0.304882
198.1	0.039965	-0.849854	-0.0218045	0.304964
198.2	0.0399859	-0.849606	-0.0222092	0.304837
198.3	0.0401848	-0.849481	-0.0227313	0.304724
198.4	0.0400793	-0.848954	-0.02302	0.304756
198.5	0.040351	-0.848855	-0.0225742	0.304377
198.6	0.0407262	-0.848662	-0.0227274	0.304415
198.7	0.0406247	-0.848554	-0.0232235	0.304242
198.8	0.0404555	-0.848474	-0.0231453	0.304168
198.9	0.0405591	-0.848073	-0.023151	0.304153
199	0.0405667	-0.848221	-0.0232404	0.30382
199.1	0.0407898	-0.847742	-0.0236224	0.304032
199.2	0.0407191	-0.847602	-0.0237793	0.303699
199.3	0.0409516	-0.847501	-0.0238994	0.303343
199.4	0.0409607	-0.847512	-0.0242466	0.303458
199.5	0.0412907	-0.847385	-0.0243318	0.303166
199.6	0.0411086	-0.847374	-0.024603	0.303106
199.7	0.0413847	-0.847295	-0.0247453	0.302886
199.8	0.0412751	-0.847416	-0.0254364	0.302722
199.9	0.0413094	-0.847359	-0.025034	0.302611
200	0.0412386	-0.846902	-0.0250711	0.302594
200.1	0.0412354	-0.846309	-0.0249605	0.302281
200.2	0.0412663	-0.846097	-0.0250521	0.302266
200.3	0.0412167	-0.845519	-0.0251251	0.302165
200.4	0.0412613	-0.845189	-0.0255554	0.301831
200.5	0.0413741	-0.844586	-0.025195	0.301842
200.6	0.0414731	-0.844942	-0.0259436	0.301534
200.7	0.0416024	-0.844325	-0.0255909	0.301476
200.8	0.0414884	-0.843933	-0.026134	0.301131
200.9	0.0415028	-0.843612	-0.0262801	0.301196
201	0.0416131	-0.843321	-0.0265411	0.300904
201.1	0.041656	-0.843056	-0.0265304	0.300643
201.2	0.0419332	-0.842692	-0.0269393	0.30036
201.3	0.0422197	-0.842012	-0.0268163	0.300377
201.4	0.0421115	-0.841571	-0.0267196	0.300185
201.5	0.0425016	-0.841151	-0.0273898	0.299973
201.6	0.0426944	-0.840757	-0.0271528	0.299839
201.7	0.0429595	-0.840361	-0.0275252	0.299674
201.8	0.0430579	-0.840005	-0.0276683	0.299547
201.9	0.0431392	-0.839564	-0.0281016	0.299477
202	0.0431044	-0.839128	-0.027835	0.299507
202.1	0.0433281	-0.83917	-0.0278038	0.299279
202.2	0.0434303	-0.838984	-0.0278327	0.299161
202.3	0.043584	-0.838583	-0.0280574	0.29889
202.4	0.0437825	-0.838234	-0.0282396	0.298958
202.5	0.0437076	-0.837965	-0.0283454	0.29891
202.6	0.0438396	-0.837678	-0.0286057	0.298483
202.7	0.0439559	-0.837268	-0.0286632	0.298287
202.8	0.0439033	-0.836546	-0.0284132	0.298109
202.9	0.0440435	-0.835934	-0.0289333	0.298255
203	0.0443921	-0.835364	-0.0291626	0.29766
203.1	0.0446275	-0.835377	-0.0291725	0.297639
203.2	0.044767	-0.834834	-0.0295098	0.297274
203.3	0.0449439	-0.834584	-0.0295473	0.297292
203.4	0.0452458	-0.834716	-0.0294512	0.297233
203.5	0.0451665	-0.834568	-0.0296897	0.296884
203.6	0.045413	-0.834263	-0.0296925	0.296858
203.7	0.0455928	-0.83423	-0.0295782	0.296546
203.8	0.0458078	-0.834054	-0.0295463	0.296481
203.9	0.0456022	-0.833649	-0.0302121	0.296172
204	0.0456108	-0.833507	-0.0301043	0.296138
204.1	0.0455838	-0.833495	-0.0301282	0.296103
204.2	0.0458443	-0.8331	-0.0305714	0.295733
204.3	0.0462396	-0.832468	-0.0303254	0.295544
204.4	0.0461838	-0.832398	-0.0306908	0.295207
204.5	0.0462739	-0.831704	-0.0306877	0.295027
204.6	0.0462438	-0.831426	-0.0306914	0.294783
204.7	0.046748	-0.830876	-0.0309146	0.294463
204.8	0.0466958	-0.830506	-0.0313703	0.294152
204.9	0.046657	-0.829782	-0.0315546	0.293968
205	0.0465817	-0.829137	-0.0318843	0.29401
205.1	0.0468543	-0.828663	-0.0319226	0.293603
205.2	0.0469634	-0.827867	-0.0317769	0.293554
205.3	0.0471853	-0.827437	-0.0318346	0.293306
205.4	0.0472898	-0.827342	-0.0317924	0.293358
205.5	0.0475328	-0.826264	-0.0320584	0.293003
205.6	0.0477481	-0.826303	-0.0318572	0.292798
205.7	0.0478922	-0.826297	-0.0324019	0.292515
205.8	0.048223	-0.825744	-0.0322144	0.292411
205.9	0.0481537	-0.825519	-0.0325637	0.292178
206	0.0483573	-0.825434	-0.0324718	0.292173
206.1	0.0484952	-0.824752	-0.0325066	0.29209
206.2	0.0487969	-0.82453	-0.0324349	0.291848
206.3	0.0489133	-0.823916	-0.032552	0.291741
206.4	0.0488319	-0.823516	-0.0326439	0.291288
206.5	0.0492702	-0.823042	-0.032764	0.291113
206.6	0.0494118	-0.822482	-0.0329334	0.290647
206.7	0.0497186	-0.822245	-0.0328875	0.290273
206.8	0.050043	-0.821678	-0.0330326	0.290207
206.9	0.050008	-0.820948	-0.0331871	0.290085
207	0.0503702	-0.820617	-0.0333407	0.289912
207.1	0.0506627	-0.819827	-0.0331138	0.289925
207.2	0.0510152	-0.819313	-0.0331302	0.289669
207.3	0.0511123	-0.818968	-0.0330939	0.289581
207.4	0.0510803	-0.81862	-0.0333808	0.289395
207.5	0.0509048	-0.818269	-0.0332687	0.289259
207.6	0.0512896	-0.817881	-0.0333677	0.288823
207.7	0.0514708	-0.817964	-0.0333621	0.288701
207.8	0.0514592	-0.817602	-0.0335289	0.288649
207.9	0.051654	-0.817089	-0.0334946	0.288388
208	0.0516773	-0.816391	-0.033644	0.28829
208.1	0.0520166	-0.815796	-0.0336601	0.288257
208.2	0.0522587	-0.814879	-0.033974	0.287663
208.3	0.0524206	-0.814268	-0.034234	0.287618
208.4	0.052763	-0.81387	-0.0342883	0.287302
208.5	0.0529304	-0.813763	-0.0341032	0.286934
208.6	0.0529648	-0.813499	-0.0345685	0.286965
208.7	0.0528501	-0.813165	-0.0344907	0.286618
208.8	0.0530892	-0.812318	-0.0342915	0.286402
208.9	0.0532339	-0.811945	-0.0346333	0.286167
209	0.0536609	-0.811513	-0.0347369	0.28594
209.1	0.0538629	-0.810971	-0.0347436	0.285664
209.2	0.0538373	-0.810311	-0.0350513	0.285459
209.3	0.0545459	-0.809654	-0.0350503	0.285206
209.4	0.0547518	-0.808845	-0.0349161	0.285187
209.5	0.055198	-0.808458	-0.0355007	0.284966
209.6	0.0554162	-0.807371	-0.0356075	0.284667
209.7	0.0557107	-0.806655	-0.0355241	0.284639
209.8	0.0560959	-0.805681	-0.0351969	0.28441
209.9	0.0559148	-0.804734	-0.0353786	0.28406
210	0.056284	-0.804161	-0.0353581	0.28396
210.1	0.0564021	-0.803819	-0.0357617	0.283596
210.2	0.0566007	-0.803234	-0.0360033	0.28338
210.3	0.0573067	-0.802744	-0.0360561	0.283054
210.4	0.0577403	-0.80195	-0.0360312	0.282753
210.5	0.0580198	-0.801167	-0.0362435	0.282647
210.6	0.0584929	-0.800428	-0.0359301	0.282611
210.7	0.0585748	-0.79956	-0.0364064	0.282223
210.8	0.0591856	-0.798949	-0.0363101	0.28204
210.9	0.0596075	-0.798604	-0.0364731	0.282062
211	0.0598652	-0.79771	-0.036675	0.281649
211.1	0.059995	-0.796995	-0.0364595	0.281684
211.2	0.0603136	-0.796424	-0.0365913	0.281687
211.3	0.0607437	-0.796043	-0.0366509	0.28124
211.4	0.0609668	-0.796149	-0.0361289	0.281034
211.5	0.0614416	-0.796076	-0.0362667	0.280889
211.6	0.0614475	-0.795664	-0.0365538	0.280584
211.7	0.0619845	-0.795422	-0.036243	0.280286
211.8	0.0621699	-0.794934	-0.0365138	0.280265
211.9	0.0625243	-0.794523	-0.0364079	0.280138
212	0.0628173	-0.794033	-0.0363627	0.279844
212.1	0.0631302	-0.793836	-0.0365372	0.279536
212.2	0.0633857	-0.793346	-0.0365415	0.279412
212.3	0.0638292	-0.793082	-0.0363792	0.279167
