"Seconds","Leaf","V","plant","Genotype","Stim","Date","DayTime","Plot","id"
52,"L13",-0.0072334,2,"mutant","CG",250101,"15:20:36.953","Yes",2
53,"L13",0.0173816,2,"mutant","CG",250101,"15:20:37.953","Yes",2
54,"L13",0.0172902,2,"mutant","CG",250101,"15:20:38.953","Yes",2
55,"L13",-0.0838808,2,"mutant","CG",250101,"15:20:39.953","Yes",2
56,"L13",-0.143508,2,"mutant","CG",250101,"15:20:40.953","Yes",2
57,"L13",-0.171717,2,"mutant","CG",250101,"15:20:41.953","Yes",2
58,"L13",-0.221351,2,"mutant","CG",250101,"15:20:42.953","Yes",2
59,"L13",-0.271885,2,"mutant","CG",250101,"15:20:43.953","Yes",2
60,"L13",-0.321448,2,"mutant","CG",250101,"15:20:44.953","Yes",2
61,"L13",-0.319416,2,"mutant","CG",250101,"15:20:45.953","Yes",2
62,"L13",-0.307001,2,"mutant","CG",250101,"15:20:46.953","Yes",2
63,"L13",-0.320432,2,"mutant","CG",250101,"15:20:47.953","Yes",2
64,"L13",-0.336117,2,"mutant","CG",250101,"15:20:48.953","Yes",2
65,"L13",-0.373579,2,"mutant","CG",250101,"15:20:49.953","Yes",2
66,"L13",-0.484083,2,"mutant","CG",250101,"15:20:50.953","Yes",2
67,"L13",-0.497998,2,"mutant","CG",250101,"15:20:51.953","Yes",2
68,"L13",-0.52798,2,"mutant","CG",250101,"15:20:52.953","Yes",2
69,"L13",-0.593189,2,"mutant","CG",250101,"15:20:53.953","Yes",2
70,"L13",-0.648045,2,"mutant","CG",250101,"15:20:54.953","Yes",2
71,"L13",-0.805366,2,"mutant","CG",250101,"15:20:55.953","Yes",2
72,"L13",-0.847367,2,"mutant","CG",250101,"15:20:56.953","Yes",2
73,"L13",-0.884065,2,"mutant","CG",250101,"15:20:57.953","Yes",2
74,"L13",-0.823279,2,"mutant","CG",250101,"15:20:58.953","Yes",2
75,"L13",-0.796865,2,"mutant","CG",250101,"15:20:59.953","Yes",2
76,"L13",-1.13557,2,"mutant","CG",250101,"15:21:00.953","Yes",2
77,"L13",-1.28537,2,"mutant","CG",250101,"15:21:01.953","Yes",2
78,"L13",-1.45493,2,"mutant","CG",250101,"15:21:02.953","Yes",2
79,"L13",-1.54172,2,"mutant","CG",250101,"15:21:03.953","Yes",2
80,"L13",-1.57037,2,"mutant","CG",250101,"15:21:04.953","Yes",2
81,"L13",-1.52263,2,"mutant","CG",250101,"15:21:05.953","Yes",2
82,"L13",-1.4648,2,"mutant","CG",250101,"15:21:06.953","Yes",2
83,"L13",-1.44804,2,"mutant","CG",250101,"15:21:07.953","Yes",2
84,"L13",-1.36838,2,"mutant","CG",250101,"15:21:08.953","Yes",2
85,"L13",-1.30748,2,"mutant","CG",250101,"15:21:09.953","Yes",2
86,"L13",-1.26785,2,"mutant","CG",250101,"15:21:10.953","Yes",2
87,"L13",-1.20516,2,"mutant","CG",250101,"15:21:11.953","Yes",2
88,"L13",-1.18846,2,"mutant","CG",250101,"15:21:12.953","Yes",2
89,"L13",-1.12117,2,"mutant","CG",250101,"15:21:13.953","Yes",2
90,"L13",-1.09612,2,"mutant","CG",250101,"15:21:14.953","Yes",2
91,"L13",-1.0424,2,"mutant","CG",250101,"15:21:15.953","Yes",2
92,"L13",-1.06858,2,"mutant","CG",250101,"15:21:16.953","Yes",2
93,"L13",-1.05741,2,"mutant","CG",250101,"15:21:17.953","Yes",2
94,"L13",-1.03072,2,"mutant","CG",250101,"15:21:18.953","Yes",2
NA,"L13",NA,2,"mutant","CG",250101,"F1","Yes",2
95,"L13",-1.0546,2,"mutant","CG",250101,"15:21:19.953","Yes",2
96,"L13",-1.08807,2,"mutant","CG",250101,"15:21:20.953","Yes",2
97,"L13",-1.07657,2,"mutant","CG",250101,"15:21:21.953","Yes",2
NA,"L13",NA,2,"mutant","CG",250101,"F1","Yes",2
98,"L13",-1.07068,2,"mutant","CG",250101,"15:21:22.953","Yes",2
99,"L13",-1.04653,2,"mutant","CG",250101,"15:21:23.953","Yes",2
100,"L13",-1.02215,2,"mutant","CG",250101,"15:21:24.953","Yes",2
101,"L13",-0.931554,2,"mutant","CG",250101,"15:21:25.953","Yes",2
102,"L13",-0.807962,2,"mutant","CG",250101,"15:21:26.953","Yes",2
103,"L13",-0.760531,2,"mutant","CG",250101,"15:21:27.953","Yes",2
104,"L13",-0.685473,2,"mutant","CG",250101,"15:21:28.953","Yes",2
105,"L13",-0.594292,2,"mutant","CG",250101,"15:21:29.953","Yes",2
106,"L13",-0.55045,2,"mutant","CG",250101,"15:21:30.953","Yes",2
107,"L13",-0.457172,2,"mutant","CG",250101,"15:21:31.953","Yes",2
108,"L13",-0.418469,2,"mutant","CG",250101,"15:21:32.953","Yes",2
109,"L13",-0.358602,2,"mutant","CG",250101,"15:21:33.953","Yes",2
110,"L13",-0.332075,2,"mutant","CG",250101,"15:21:34.953","Yes",2
111,"L13",-0.305375,2,"mutant","CG",250101,"15:21:35.953","Yes",2
112,"L13",-0.264277,2,"mutant","CG",250101,"15:21:36.953","Yes",2
NA,"L13",NA,2,"mutant","CG",250101,"F1","Yes",2
113,"L13",-0.245636,2,"mutant","CG",250101,"15:21:37.953","Yes",2
114,"L13",0.935076,2,"mutant","CG",250101,"15:21:38.953","Yes",2
115,"L13",0.651152,2,"mutant","CG",250101,"15:21:39.953","Yes",2
NA,"L13",NA,2,"mutant","CG",250101,"F1","Yes",2
116,"L13",0.269861,2,"mutant","CG",250101,"15:21:40.953","Yes",2
117,"L13",0.330304,2,"mutant","CG",250101,"15:21:41.953","Yes",2
118,"L13",0.268873,2,"mutant","CG",250101,"15:21:42.953","Yes",2
119,"L13",0.253261,2,"mutant","CG",250101,"15:21:43.953","Yes",2
120,"L13",0.256389,2,"mutant","CG",250101,"15:21:44.953","Yes",2
121,"L13",0.249521,2,"mutant","CG",250101,"15:21:45.953","Yes",2
122,"L13",0.332178,2,"mutant","CG",250101,"15:21:46.953","Yes",2
123,"L13",0.402903,2,"mutant","CG",250101,"15:21:47.953","Yes",2
124,"L13",0.407951,2,"mutant","CG",250101,"15:21:48.953","Yes",2
125,"L13",0.445568,2,"mutant","CG",250101,"15:21:49.953","Yes",2
126,"L13",0.402182,2,"mutant","CG",250101,"15:21:50.953","Yes",2
127,"L13",0.41421,2,"mutant","CG",250101,"15:21:51.953","Yes",2
128,"L13",0.468747,2,"mutant","CG",250101,"15:21:52.953","Yes",2
129,"L13",0.517668,2,"mutant","CG",250101,"15:21:53.953","Yes",2
130,"L13",0.563787,2,"mutant","CG",250101,"15:21:54.953","Yes",2
131,"L13",0.579014,2,"mutant","CG",250101,"15:21:55.953","Yes",2
132,"L13",0.568427,2,"mutant","CG",250101,"15:21:56.953","Yes",2
133,"L13",0.626123,2,"mutant","CG",250101,"15:21:57.953","Yes",2
134,"L13",0.644111,2,"mutant","CG",250101,"15:21:58.953","Yes",2
135,"L13",0.629006,2,"mutant","CG",250101,"15:21:59.953","Yes",2
136,"L13",0.648961,2,"mutant","CG",250101,"15:22:00.953","Yes",2
137,"L13",0.697904,2,"mutant","CG",250101,"15:22:01.953","Yes",2
138,"L13",0.851086,2,"mutant","CG",250101,"15:22:02.953","Yes",2
139,"L13",1.4811,2,"mutant","CG",250101,"15:22:03.953","Yes",2
140,"L13",3.20261,2,"mutant","CG",250101,"15:22:04.953","Yes",2
141,"L13",5.3404,2,"mutant","CG",250101,"15:22:05.953","Yes",2
142,"L13",8.40457,2,"mutant","CG",250101,"15:22:06.953","Yes",2
143,"L13",12.0805,2,"mutant","CG",250101,"15:22:07.953","Yes",2
144,"L13",17.0399,2,"mutant","CG",250101,"15:22:08.953","Yes",2
145,"L13",20.8555,2,"mutant","CG",250101,"15:22:09.953","Yes",2
146,"L13",22.7434,2,"mutant","CG",250101,"15:22:10.953","Yes",2
147,"L13",24.4156,2,"mutant","CG",250101,"15:22:11.953","Yes",2
148,"L13",26.5059,2,"mutant","CG",250101,"15:22:12.953","Yes",2
149,"L13",28.3969,2,"mutant","CG",250101,"15:22:13.953","Yes",2
150,"L13",28.4598,2,"mutant","CG",250101,"15:22:14.953","Yes",2
151,"L13",21.1661,2,"mutant","CG",250101,"15:22:15.953","Yes",2
152,"L13",3.11336,2,"mutant","CG",250101,"15:22:16.953","Yes",2
153,"L13",-1.11093,2,"mutant","CG",250101,"15:22:17.953","Yes",2
154,"L13",0.554096,2,"mutant","CG",250101,"15:22:18.953","Yes",2
155,"L13",1.50168,2,"mutant","CG",250101,"15:22:19.953","Yes",2
156,"L13",2.23663,2,"mutant","CG",250101,"15:22:20.953","Yes",2
157,"L13",2.9009,2,"mutant","CG",250101,"15:22:21.953","Yes",2
158,"L13",3.53192,2,"mutant","CG",250101,"15:22:22.953","Yes",2
159,"L13",4.48023,2,"mutant","CG",250101,"15:22:23.953","Yes",2
160,"L13",5.22548,2,"mutant","CG",250101,"15:22:24.953","Yes",2
161,"L13",5.28817,2,"mutant","CG",250101,"15:22:25.953","Yes",2
162,"L13",5.40566,2,"mutant","CG",250101,"15:22:26.953","Yes",2
163,"L13",5.49833,2,"mutant","CG",250101,"15:22:27.953","Yes",2
164,"L13",5.53547,2,"mutant","CG",250101,"15:22:28.953","Yes",2
165,"L13",5.61525,2,"mutant","CG",250101,"15:22:29.953","Yes",2
166,"L13",5.77789,2,"mutant","CG",250101,"15:22:30.953","Yes",2
167,"L13",5.994,2,"mutant","CG",250101,"15:22:31.953","Yes",2
168,"L13",6.26079,2,"mutant","CG",250101,"15:22:32.953","Yes",2
169,"L13",6.5036,2,"mutant","CG",250101,"15:22:33.953","Yes",2
170,"L13",6.71403,2,"mutant","CG",250101,"15:22:34.953","Yes",2
171,"L13",6.93139,2,"mutant","CG",250101,"15:22:35.953","Yes",2
172,"L13",7.15513,2,"mutant","CG",250101,"15:22:36.953","Yes",2
173,"L13",7.37118,2,"mutant","CG",250101,"15:22:37.953","Yes",2
174,"L13",7.49976,2,"mutant","CG",250101,"15:22:38.953","Yes",2
175,"L13",7.61328,2,"mutant","CG",250101,"15:22:39.953","Yes",2
176,"L13",7.73242,2,"mutant","CG",250101,"15:22:40.953","Yes",2
177,"L13",7.79969,2,"mutant","CG",250101,"15:22:41.953","Yes",2
178,"L13",7.84554,2,"mutant","CG",250101,"15:22:42.953","Yes",2
179,"L13",7.91223,2,"mutant","CG",250101,"15:22:43.953","Yes",2
180,"L13",7.9904,2,"mutant","CG",250101,"15:22:44.953","Yes",2
181,"L13",8.10629,2,"mutant","CG",250101,"15:22:45.953","Yes",2
182,"L13",8.21712,2,"mutant","CG",250101,"15:22:46.953","Yes",2
183,"L13",8.28604,2,"mutant","CG",250101,"15:22:47.953","Yes",2
184,"L13",8.37252,2,"mutant","CG",250101,"15:22:48.953","Yes",2
185,"L13",8.38672,2,"mutant","CG",250101,"15:22:49.953","Yes",2
186,"L13",8.40332,2,"mutant","CG",250101,"15:22:50.953","Yes",2
187,"L13",8.37463,2,"mutant","CG",250101,"15:22:51.953","Yes",2
188,"L13",8.31669,2,"mutant","CG",250101,"15:22:52.953","Yes",2
189,"L13",8.22863,2,"mutant","CG",250101,"15:22:53.953","Yes",2
190,"L13",8.11113,2,"mutant","CG",250101,"15:22:54.953","Yes",2
191,"L13",7.97444,2,"mutant","CG",250101,"15:22:55.953","Yes",2
192,"L13",7.73699,2,"mutant","CG",250101,"15:22:56.953","Yes",2
193,"L13",7.4887,2,"mutant","CG",250101,"15:22:57.953","Yes",2
194,"L13",7.21989,2,"mutant","CG",250101,"15:22:58.953","Yes",2
195,"L13",6.92456,2,"mutant","CG",250101,"15:22:59.953","Yes",2
196,"L13",6.60332,2,"mutant","CG",250101,"15:23:00.953","Yes",2
197,"L13",6.28265,2,"mutant","CG",250101,"15:23:01.953","Yes",2
198,"L13",6.00915,2,"mutant","CG",250101,"15:23:02.953","Yes",2
199,"L13",5.66912,2,"mutant","CG",250101,"15:23:03.953","Yes",2
200,"L13",5.37232,2,"mutant","CG",250101,"15:23:04.953","Yes",2
201,"L13",5.04045,2,"mutant","CG",250101,"15:23:05.953","Yes",2
202,"L13",4.70203,2,"mutant","CG",250101,"15:23:06.953","Yes",2
203,"L13",4.41287,2,"mutant","CG",250101,"15:23:07.953","Yes",2
204,"L13",4.13822,2,"mutant","CG",250101,"15:23:08.953","Yes",2
205,"L13",3.79923,2,"mutant","CG",250101,"15:23:09.953","Yes",2
206,"L13",3.34551,2,"mutant","CG",250101,"15:23:10.953","Yes",2
207,"L13",2.93446,2,"mutant","CG",250101,"15:23:11.953","Yes",2
208,"L13",2.58346,2,"mutant","CG",250101,"15:23:12.953","Yes",2
209,"L13",2.2552,2,"mutant","CG",250101,"15:23:13.953","Yes",2
210,"L13",1.95821,2,"mutant","CG",250101,"15:23:14.953","Yes",2
211,"L13",1.70463,2,"mutant","CG",250101,"15:23:15.953","Yes",2
212,"L13",1.50621,2,"mutant","CG",250101,"15:23:16.953","Yes",2
213,"L13",1.31038,2,"mutant","CG",250101,"15:23:17.953","Yes",2
214,"L13",1.13806,2,"mutant","CG",250101,"15:23:18.953","Yes",2
215,"L13",0.963269,2,"mutant","CG",250101,"15:23:19.953","Yes",2
216,"L13",0.839194,2,"mutant","CG",250101,"15:23:20.953","Yes",2
217,"L13",0.714822,2,"mutant","CG",250101,"15:23:21.953","Yes",2
218,"L13",0.621676,2,"mutant","CG",250101,"15:23:22.953","Yes",2
219,"L13",0.541893,2,"mutant","CG",250101,"15:23:23.953","Yes",2
220,"L13",0.462046,2,"mutant","CG",250101,"15:23:24.953","Yes",2
221,"L13",0.417931,2,"mutant","CG",250101,"15:23:25.953","Yes",2
222,"L13",0.400867,2,"mutant","CG",250101,"15:23:26.953","Yes",2
223,"L13",0.421847,2,"mutant","CG",250101,"15:23:27.953","Yes",2
224,"L13",0.471805,2,"mutant","CG",250101,"15:23:28.953","Yes",2
225,"L13",0.51151,2,"mutant","CG",250101,"15:23:29.953","Yes",2
226,"L13",0.596852,2,"mutant","CG",250101,"15:23:30.953","Yes",2
227,"L13",0.678962,2,"mutant","CG",250101,"15:23:31.953","Yes",2
228,"L13",0.788566,2,"mutant","CG",250101,"15:23:32.953","Yes",2
229,"L13",0.916102,2,"mutant","CG",250101,"15:23:33.953","Yes",2
230,"L13",1.09732,2,"mutant","CG",250101,"15:23:34.953","Yes",2
231,"L13",1.24859,2,"mutant","CG",250101,"15:23:35.953","Yes",2
232,"L13",1.41259,2,"mutant","CG",250101,"15:23:36.953","Yes",2
233,"L13",1.63462,2,"mutant","CG",250101,"15:23:37.953","Yes",2
234,"L13",1.86078,2,"mutant","CG",250101,"15:23:38.953","Yes",2
235,"L13",2.08927,2,"mutant","CG",250101,"15:23:39.953","Yes",2
236,"L13",2.14902,2,"mutant","CG",250101,"15:23:40.953","Yes",2
237,"L13",2.40844,2,"mutant","CG",250101,"15:23:41.953","Yes",2
238,"L13",2.67659,2,"mutant","CG",250101,"15:23:42.953","Yes",2
239,"L13",2.95846,2,"mutant","CG",250101,"15:23:43.953","Yes",2
240,"L13",3.24712,2,"mutant","CG",250101,"15:23:44.953","Yes",2
241,"L13",3.54118,2,"mutant","CG",250101,"15:23:45.953","Yes",2
242,"L13",3.82141,2,"mutant","CG",250101,"15:23:46.953","Yes",2
243,"L13",3.98299,2,"mutant","CG",250101,"15:23:47.953","Yes",2
244,"L13",4.20545,2,"mutant","CG",250101,"15:23:48.953","Yes",2
245,"L13",4.49697,2,"mutant","CG",250101,"15:23:49.953","Yes",2
246,"L13",4.71192,2,"mutant","CG",250101,"15:23:50.953","Yes",2
247,"L13",4.93584,2,"mutant","CG",250101,"15:23:51.953","Yes",2
248,"L13",5.15354,2,"mutant","CG",250101,"15:23:52.953","Yes",2
249,"L13",5.33728,2,"mutant","CG",250101,"15:23:53.953","Yes",2
250,"L13",5.50794,2,"mutant","CG",250101,"15:23:54.953","Yes",2
251,"L13",5.63166,2,"mutant","CG",250101,"15:23:55.953","Yes",2
252,"L13",5.78956,2,"mutant","CG",250101,"15:23:56.953","Yes",2
253,"L13",5.91539,2,"mutant","CG",250101,"15:23:57.953","Yes",2
254,"L13",6.04704,2,"mutant","CG",250101,"15:23:58.953","Yes",2
255,"L13",6.08763,2,"mutant","CG",250101,"15:23:59.953","Yes",2
256,"L13",6.11786,2,"mutant","CG",250101,"15:24:00.953","Yes",2
257,"L13",6.14251,2,"mutant","CG",250101,"15:24:01.953","Yes",2
258,"L13",6.1457,2,"mutant","CG",250101,"15:24:02.953","Yes",2
259,"L13",6.13898,2,"mutant","CG",250101,"15:24:03.953","Yes",2
260,"L13",6.09992,2,"mutant","CG",250101,"15:24:04.953","Yes",2
261,"L13",6.03119,2,"mutant","CG",250101,"15:24:05.953","Yes",2
262,"L13",5.99707,2,"mutant","CG",250101,"15:24:06.953","Yes",2
263,"L13",5.91531,2,"mutant","CG",250101,"15:24:07.953","Yes",2
264,"L13",5.83373,2,"mutant","CG",250101,"15:24:08.953","Yes",2
265,"L13",5.73992,2,"mutant","CG",250101,"15:24:09.953","Yes",2
266,"L13",5.60613,2,"mutant","CG",250101,"15:24:10.953","Yes",2
267,"L13",5.58062,2,"mutant","CG",250101,"15:24:11.953","Yes",2
268,"L13",5.54963,2,"mutant","CG",250101,"15:24:12.953","Yes",2
269,"L13",5.55119,2,"mutant","CG",250101,"15:24:13.953","Yes",2
270,"L13",5.54952,2,"mutant","CG",250101,"15:24:14.953","Yes",2
271,"L13",5.54054,2,"mutant","CG",250101,"15:24:15.953","Yes",2
272,"L13",5.52457,2,"mutant","CG",250101,"15:24:16.953","Yes",2
273,"L13",5.49076,2,"mutant","CG",250101,"15:24:17.953","Yes",2
274,"L13",5.51194,2,"mutant","CG",250101,"15:24:18.953","Yes",2
275,"L13",5.51135,2,"mutant","CG",250101,"15:24:19.953","Yes",2
276,"L13",5.53326,2,"mutant","CG",250101,"15:24:20.953","Yes",2
277,"L13",5.57392,2,"mutant","CG",250101,"15:24:21.953","Yes",2
278,"L13",5.56237,2,"mutant","CG",250101,"15:24:22.953","Yes",2
279,"L13",5.59075,2,"mutant","CG",250101,"15:24:23.953","Yes",2
280,"L13",5.58755,2,"mutant","CG",250101,"15:24:24.953","Yes",2
281,"L13",5.33486,2,"mutant","CG",250101,"15:24:25.953","Yes",2
282,"L13",4.83154,2,"mutant","CG",250101,"15:24:26.953","Yes",2
283,"L13",4.27496,2,"mutant","CG",250101,"15:24:27.953","Yes",2
284,"L13",3.67981,2,"mutant","CG",250101,"15:24:28.953","Yes",2
285,"L13",3.1707,2,"mutant","CG",250101,"15:24:29.953","Yes",2
286,"L13",2.56321,2,"mutant","CG",250101,"15:24:30.953","Yes",2
287,"L13",1.65131,2,"mutant","CG",250101,"15:24:31.953","Yes",2
288,"L13",0.558727,2,"mutant","CG",250101,"15:24:32.953","Yes",2
289,"L13",-0.771251,2,"mutant","CG",250101,"15:24:33.953","Yes",2
290,"L13",-2.12257,2,"mutant","CG",250101,"15:24:34.953","Yes",2
291,"L13",-3.13526,2,"mutant","CG",250101,"15:24:35.953","Yes",2
292,"L13",-4.07956,2,"mutant","CG",250101,"15:24:36.953","Yes",2
293,"L13",-5.2407,2,"mutant","CG",250101,"15:24:37.953","Yes",2
294,"L13",-6.37633,2,"mutant","CG",250101,"15:24:38.953","Yes",2
295,"L13",-6.79474,2,"mutant","CG",250101,"15:24:39.953","Yes",2
296,"L13",-6.81207,2,"mutant","CG",250101,"15:24:40.953","Yes",2
297,"L13",-6.53037,2,"mutant","CG",250101,"15:24:41.953","Yes",2
298,"L13",-5.7825,2,"mutant","CG",250101,"15:24:42.953","Yes",2
299,"L13",-4.68098,2,"mutant","CG",250101,"15:24:43.953","Yes",2
300,"L13",-3.34036,2,"mutant","CG",250101,"15:24:44.953","Yes",2
301,"L13",-1.78475,2,"mutant","CG",250101,"15:24:45.953","Yes",2
302,"L13",-0.260537,2,"mutant","CG",250101,"15:24:46.953","Yes",2
303,"L13",1.13621,2,"mutant","CG",250101,"15:24:47.953","Yes",2
304,"L13",2.45833,2,"mutant","CG",250101,"15:24:48.953","Yes",2
305,"L13",3.58658,2,"mutant","CG",250101,"15:24:49.953","Yes",2
306,"L13",4.59519,2,"mutant","CG",250101,"15:24:50.953","Yes",2
307,"L13",5.44011,2,"mutant","CG",250101,"15:24:51.953","Yes",2
308,"L13",6.06407,2,"mutant","CG",250101,"15:24:52.953","Yes",2
309,"L13",6.62143,2,"mutant","CG",250101,"15:24:53.953","Yes",2
310,"L13",7.01979,2,"mutant","CG",250101,"15:24:54.953","Yes",2
311,"L13",7.3604,2,"mutant","CG",250101,"15:24:55.953","Yes",2
312,"L13",7.55759,2,"mutant","CG",250101,"15:24:56.953","Yes",2
313,"L13",7.76391,2,"mutant","CG",250101,"15:24:57.953","Yes",2
314,"L13",7.924,2,"mutant","CG",250101,"15:24:58.953","Yes",2
315,"L13",8.03902,2,"mutant","CG",250101,"15:24:59.953","Yes",2
316,"L13",8.17487,2,"mutant","CG",250101,"15:25:00.953","Yes",2
317,"L13",8.23055,2,"mutant","CG",250101,"15:25:01.953","Yes",2
318,"L13",8.28749,2,"mutant","CG",250101,"15:25:02.953","Yes",2
319,"L13",8.3376,2,"mutant","CG",250101,"15:25:03.953","Yes",2
320,"L13",8.33733,2,"mutant","CG",250101,"15:25:04.953","Yes",2
321,"L13",8.36328,2,"mutant","CG",250101,"15:25:05.953","Yes",2
322,"L13",8.35801,2,"mutant","CG",250101,"15:25:06.953","Yes",2
323,"L13",8.36037,2,"mutant","CG",250101,"15:25:07.953","Yes",2
324,"L13",8.34713,2,"mutant","CG",250101,"15:25:08.953","Yes",2
325,"L13",8.30031,2,"mutant","CG",250101,"15:25:09.953","Yes",2
326,"L13",8.21925,2,"mutant","CG",250101,"15:25:10.953","Yes",2
327,"L13",8.11189,2,"mutant","CG",250101,"15:25:11.953","Yes",2
328,"L13",8.05359,2,"mutant","CG",250101,"15:25:12.953","Yes",2
329,"L13",7.98353,2,"mutant","CG",250101,"15:25:13.953","Yes",2
330,"L13",7.91681,2,"mutant","CG",250101,"15:25:14.953","Yes",2
331,"L13",7.82992,2,"mutant","CG",250101,"15:25:15.953","Yes",2
332,"L13",7.74755,2,"mutant","CG",250101,"15:25:16.953","Yes",2
333,"L13",7.70334,2,"mutant","CG",250101,"15:25:17.953","Yes",2
334,"L13",7.61897,2,"mutant","CG",250101,"15:25:18.953","Yes",2
335,"L13",7.51854,2,"mutant","CG",250101,"15:25:19.953","Yes",2
336,"L13",7.49364,2,"mutant","CG",250101,"15:25:20.953","Yes",2
337,"L13",7.43717,2,"mutant","CG",250101,"15:25:21.953","Yes",2
338,"L13",7.3431,2,"mutant","CG",250101,"15:25:22.953","Yes",2
339,"L13",7.2489,2,"mutant","CG",250101,"15:25:23.953","Yes",2
340,"L13",7.20468,2,"mutant","CG",250101,"15:25:24.953","Yes",2
341,"L13",7.16462,2,"mutant","CG",250101,"15:25:25.953","Yes",2
342,"L13",7.05337,2,"mutant","CG",250101,"15:25:26.953","Yes",2
343,"L13",6.9961,2,"mutant","CG",250101,"15:25:27.953","Yes",2
344,"L13",6.93594,2,"mutant","CG",250101,"15:25:28.953","Yes",2
345,"L13",6.83422,2,"mutant","CG",250101,"15:25:29.953","Yes",2
346,"L13",6.7451,2,"mutant","CG",250101,"15:25:30.953","Yes",2
347,"L13",6.66761,2,"mutant","CG",250101,"15:25:31.953","Yes",2
348,"L13",6.55005,2,"mutant","CG",250101,"15:25:32.953","Yes",2
349,"L13",6.51064,2,"mutant","CG",250101,"15:25:33.953","Yes",2
350,"L13",6.46385,2,"mutant","CG",250101,"15:25:34.953","Yes",2
351,"L13",6.41295,2,"mutant","CG",250101,"15:25:35.953","Yes",2
352,"L13",6.38733,2,"mutant","CG",250101,"15:25:36.953","Yes",2
353,"L13",6.37665,2,"mutant","CG",250101,"15:25:37.953","Yes",2
354,"L13",6.38452,2,"mutant","CG",250101,"15:25:38.953","Yes",2
355,"L13",6.39096,2,"mutant","CG",250101,"15:25:39.953","Yes",2
356,"L13",6.40898,2,"mutant","CG",250101,"15:25:40.953","Yes",2
357,"L13",6.44197,2,"mutant","CG",250101,"15:25:41.953","Yes",2
358,"L13",6.48486,2,"mutant","CG",250101,"15:25:42.953","Yes",2
359,"L13",6.56044,2,"mutant","CG",250101,"15:25:43.953","Yes",2
360,"L13",6.52598,2,"mutant","CG",250101,"15:25:44.953","Yes",2
361,"L13",6.49364,2,"mutant","CG",250101,"15:25:45.953","Yes",2
362,"L13",6.52153,2,"mutant","CG",250101,"15:25:46.953","Yes",2
363,"L13",6.4272,2,"mutant","CG",250101,"15:25:47.953","Yes",2
364,"L13",6.38148,2,"mutant","CG",250101,"15:25:48.953","Yes",2
365,"L13",6.32248,2,"mutant","CG",250101,"15:25:49.953","Yes",2
366,"L13",6.29086,2,"mutant","CG",250101,"15:25:50.953","Yes",2
367,"L13",6.34369,2,"mutant","CG",250101,"15:25:51.953","Yes",2
368,"L13",6.3996,2,"mutant","CG",250101,"15:25:52.953","Yes",2
369,"L13",6.46349,2,"mutant","CG",250101,"15:25:53.953","Yes",2
370,"L13",6.5123,2,"mutant","CG",250101,"15:25:54.953","Yes",2
371,"L13",6.53848,2,"mutant","CG",250101,"15:25:55.953","Yes",2
372,"L13",6.51442,2,"mutant","CG",250101,"15:25:56.953","Yes",2
373,"L13",6.56125,2,"mutant","CG",250101,"15:25:57.953","Yes",2
374,"L13",6.59011,2,"mutant","CG",250101,"15:25:58.953","Yes",2
375,"L13",6.62353,2,"mutant","CG",250101,"15:25:59.953","Yes",2
376,"L13",6.64426,2,"mutant","CG",250101,"15:26:00.953","Yes",2
377,"L13",6.7106,2,"mutant","CG",250101,"15:26:01.953","Yes",2
378,"L13",6.79985,2,"mutant","CG",250101,"15:26:02.953","Yes",2
379,"L13",6.9249,2,"mutant","CG",250101,"15:26:03.953","Yes",2
380,"L13",6.94855,2,"mutant","CG",250101,"15:26:04.953","Yes",2
381,"L13",6.99876,2,"mutant","CG",250101,"15:26:05.953","Yes",2
382,"L13",7.10319,2,"mutant","CG",250101,"15:26:06.953","Yes",2
383,"L13",7.13803,2,"mutant","CG",250101,"15:26:07.953","Yes",2
384,"L13",7.21276,2,"mutant","CG",250101,"15:26:08.953","Yes",2
385,"L13",7.26473,2,"mutant","CG",250101,"15:26:09.953","Yes",2
386,"L13",7.21257,2,"mutant","CG",250101,"15:26:10.953","Yes",2
387,"L13",7.40831,2,"mutant","CG",250101,"15:26:11.953","Yes",2
388,"L13",7.50492,2,"mutant","CG",250101,"15:26:12.953","Yes",2
389,"L13",7.60498,2,"mutant","CG",250101,"15:26:13.953","Yes",2
390,"L13",7.67462,2,"mutant","CG",250101,"15:26:14.953","Yes",2
391,"L13",7.73026,2,"mutant","CG",250101,"15:26:15.953","Yes",2
392,"L13",7.74219,2,"mutant","CG",250101,"15:26:16.953","Yes",2
393,"L13",7.74498,2,"mutant","CG",250101,"15:26:17.953","Yes",2
394,"L13",7.75077,2,"mutant","CG",250101,"15:26:18.953","Yes",2
395,"L13",7.73693,2,"mutant","CG",250101,"15:26:19.953","Yes",2
396,"L13",7.75006,2,"mutant","CG",250101,"15:26:20.953","Yes",2
397,"L13",7.77861,2,"mutant","CG",250101,"15:26:21.953","Yes",2
398,"L13",7.86015,2,"mutant","CG",250101,"15:26:22.953","Yes",2
399,"L13",7.9058,2,"mutant","CG",250101,"15:26:23.953","Yes",2
400,"L13",7.92689,2,"mutant","CG",250101,"15:26:24.953","Yes",2
401,"L13",7.9289,2,"mutant","CG",250101,"15:26:25.953","Yes",2
402,"L13",7.95651,2,"mutant","CG",250101,"15:26:26.953","Yes",2
403,"L13",7.99482,2,"mutant","CG",250101,"15:26:27.953","Yes",2
