Time	E1_L08.1PG_Col.0	E2_L13.1	E3_L13.2	E4_L08.2PG_Col.0
226.71	-0.614881	-0.194627	-0.388156	-0.215856
226.72	-0.615183	-0.194991	-0.388606	-0.215792
226.73	-0.615113	-0.194556	-0.388744	-0.21573
226.74	-0.615132	-0.194406	-0.388976	-0.215694
226.75	-0.61501	-0.194022	-0.388714	-0.215697
226.76	-0.615224	-0.194243	-0.38885	-0.215364
226.77	-0.615008	-0.193715	-0.388509	-0.21547
226.78	-0.615296	-0.193621	-0.388737	-0.215479
226.79	-0.615075	-0.193329	-0.388577	-0.21547
226.8	-0.615202	-0.193409	-0.388919	-0.215227
226.81	-0.614801	-0.193083	-0.388827	-0.215269
226.82	-0.615217	-0.193172	-0.388821	-0.215046
226.83	-0.615017	-0.192778	-0.388551	-0.215166
226.84	-0.615154	-0.192945	-0.389021	-0.214855
226.85	-0.614964	-0.192797	-0.388787	-0.214954
226.86	-0.615045	-0.192626	-0.388839	-0.214792
226.87	-0.614878	-0.192334	-0.388861	-0.214937
226.88	-0.614974	-0.192473	-0.389051	-0.214703
226.89	-0.614812	-0.192103	-0.388927	-0.214779
226.9	-0.614709	-0.191955	-0.388927	-0.214531
226.91	-0.614674	-0.19174	-0.388745	-0.21457
226.92	-0.614839	-0.191701	-0.389097	-0.214425
226.93	-0.614502	-0.191296	-0.389184	-0.214294
226.94	-0.614831	-0.191368	-0.389271	-0.214049
226.95	-0.614651	-0.19119	-0.388897	-0.2142
226.96	-0.614821	-0.191025	-0.388956	-0.214132
226.97	-0.614612	-0.190556	-0.388809	-0.214289
226.98	-0.614787	-0.190674	-0.389054	-0.213949
226.99	-0.614472	-0.190252	-0.388955	-0.213906
227	-0.614622	-0.190245	-0.389229	-0.213703
227.01	-0.614273	-0.189846	-0.388719	-0.213605
227.02	-0.614478	-0.189991	-0.389174	-0.21372
227.03	-0.614264	-0.189535	-0.388834	-0.213757
227.04	-0.6144	-0.189631	-0.389284	-0.213573
227.05	-0.614221	-0.18932	-0.388972	-0.213564
227.06	-0.614315	-0.189333	-0.389183	-0.21346
227.07	-0.614023	-0.188848	-0.389013	-0.213518
227.08	-0.614137	-0.188965	-0.389136	-0.213433
227.09	-0.614059	-0.188559	-0.388964	-0.213421
227.1	-0.614152	-0.188863	-0.389026	-0.213244
227.11	-0.613962	-0.188157	-0.388615	-0.213281
227.12	-0.614094	-0.188481	-0.388991	-0.213176
227.13	-0.614008	-0.188354	-0.38868	-0.213191
227.14	-0.614	-0.188238	-0.389211	-0.212883
227.15	-0.614003	-0.187985	-0.389089	-0.212986
227.16	-0.613826	-0.187837	-0.389238	-0.212911
227.17	-0.613834	-0.187572	-0.389081	-0.213029
227.18	-0.613829	-0.187565	-0.389212	-0.212662
227.19	-0.613581	-0.187207	-0.389106	-0.212681
227.2	-0.613753	-0.187522	-0.38918	-0.212487
227.21	-0.613641	-0.187142	-0.388819	-0.21238
227.22	-0.613646	-0.187212	-0.389271	-0.212309
227.23	-0.613697	-0.186903	-0.389097	-0.212529
227.24	-0.613767	-0.18673	-0.3892	-0.212177
227.25	-0.613649	-0.186314	-0.389023	-0.212356
227.26	-0.613679	-0.186217	-0.389498	-0.212015
227.27	-0.613838	-0.186202	-0.389211	-0.211926
227.28	-0.613723	-0.186047	-0.38959	-0.211796
227.29	-0.613577	-0.185745	-0.389757	-0.211855
227.3	-0.613697	-0.185717	-0.38941	-0.211788
227.31	-0.613406	-0.18536	-0.389216	-0.211651
227.32	-0.613658	-0.185295	-0.389371	-0.211512
227.33	-0.613551	-0.185058	-0.389217	-0.211492
227.34	-0.613563	-0.185036	-0.389443	-0.211247
227.35	-0.613417	-0.184587	-0.389708	-0.211219
227.36	-0.613536	-0.184559	-0.389432	-0.211133
227.37	-0.613367	-0.184104	-0.389426	-0.211202
227.38	-0.613379	-0.184301	-0.389397	-0.210945
227.39	-0.613183	-0.183978	-0.389416	-0.211123
227.4	-0.613184	-0.183761	-0.38943	-0.210947
227.41	-0.613083	-0.183529	-0.38936	-0.210723
227.42	-0.613427	-0.183603	-0.389528	-0.210882
227.43	-0.613288	-0.183162	-0.38928	-0.210873
227.44	-0.613358	-0.183333	-0.38934	-0.210681
227.45	-0.613255	-0.182899	-0.38918	-0.210795
227.46	-0.613325	-0.183015	-0.389186	-0.210606
227.47	-0.613175	-0.182824	-0.389022	-0.210663
227.48	-0.613137	-0.182729	-0.389337	-0.210571
227.49	-0.613042	-0.182515	-0.389322	-0.210506
227.5	-0.613093	-0.182408	-0.389366	-0.210274
227.51	-0.612875	-0.181959	-0.389034	-0.210428
227.52	-0.613049	-0.182013	-0.389469	-0.209997
227.53	-0.612989	-0.18176	-0.389131	-0.210055
227.54	-0.61311	-0.181941	-0.389326	-0.209884
227.55	-0.613013	-0.181486	-0.389216	-0.209899
227.56	-0.613019	-0.181403	-0.389187	-0.209819
227.57	-0.612861	-0.181128	-0.389111	-0.209991
227.58	-0.61292	-0.181	-0.389458	-0.209603
227.59	-0.612992	-0.180741	-0.389404	-0.209721
227.6	-0.613047	-0.18095	-0.389396	-0.209479
227.61	-0.612866	-0.180466	-0.389362	-0.209354
227.62	-0.612986	-0.180389	-0.389671	-0.209256
227.63	-0.612898	-0.18018	-0.389592	-0.209344
227.64	-0.612977	-0.180088	-0.38992	-0.209484
227.65	-0.612797	-0.179827	-0.389515	-0.209218
227.66	-0.612747	-0.179959	-0.389501	-0.208937
227.67	-0.612568	-0.179523	-0.389441	-0.209046
227.68	-0.612832	-0.179677	-0.389867	-0.208962
227.69	-0.612724	-0.179303	-0.389435	-0.208964
227.7	-0.612803	-0.17924	-0.389922	-0.208835
227.71	-0.612765	-0.178695	-0.389515	-0.208931
227.72	-0.612959	-0.17884	-0.389983	-0.20878
227.73	-0.612682	-0.178365	-0.389675	-0.208608
227.74	-0.612733	-0.178523	-0.389849	-0.208601
227.75	-0.612673	-0.178279	-0.389623	-0.208614
227.76	-0.612751	-0.178228	-0.389772	-0.208467
227.77	-0.612591	-0.177938	-0.389516	-0.208412
227.78	-0.612504	-0.177946	-0.389594	-0.20824
227.79	-0.612418	-0.177515	-0.389509	-0.208273
227.8	-0.612528	-0.177548	-0.389953	-0.208084
227.81	-0.61236	-0.177228	-0.389701	-0.208092
227.82	-0.61255	-0.177263	-0.389887	-0.207891
227.83	-0.612434	-0.176884	-0.389564	-0.208048
227.84	-0.612441	-0.176834	-0.389714	-0.207776
227.85	-0.612503	-0.176418	-0.389689	-0.20786
227.86	-0.612446	-0.176522	-0.389683	-0.20758
227.87	-0.612391	-0.176214	-0.38969	-0.20761
227.88	-0.612432	-0.176116	-0.389834	-0.207528
227.89	-0.612304	-0.175802	-0.389656	-0.207452
227.9	-0.612209	-0.175821	-0.389703	-0.207296
227.91	-0.612112	-0.175371	-0.389604	-0.207325
227.92	-0.612276	-0.175705	-0.389893	-0.207159
227.93	-0.6122	-0.175353	-0.389858	-0.207069
227.94	-0.612262	-0.175152	-0.389977	-0.206911
227.95	-0.612081	-0.174939	-0.389641	-0.206857
227.96	-0.612074	-0.174943	-0.389723	-0.206848
227.97	-0.611905	-0.174743	-0.389895	-0.206832
227.98	-0.612039	-0.174762	-0.390053	-0.206525
227.99	-0.611893	-0.174505	-0.389982	-0.206585
228	-0.611948	-0.174185	-0.390076	-0.206359
228.01	-0.611598	-0.173806	-0.389538	-0.206301
228.02	-0.611831	-0.174003	-0.389932	-0.206395
228.03	-0.611872	-0.173647	-0.389702	-0.206343
228.04	-0.611972	-0.173828	-0.39003	-0.206052
228.05	-0.611885	-0.173516	-0.389988	-0.206
228.06	-0.611779	-0.173471	-0.390091	-0.20582
228.07	-0.611577	-0.173061	-0.389812	-0.205929
228.08	-0.611646	-0.1733	-0.389954	-0.205926
228.09	-0.611697	-0.172835	-0.390227	-0.205849
228.1	-0.611785	-0.172933	-0.390147	-0.205666
228.11	-0.611627	-0.172511	-0.38966	-0.205589
228.12	-0.611723	-0.172746	-0.390001	-0.205598
228.13	-0.611433	-0.172182	-0.389977	-0.205585
228.14	-0.611645	-0.17204	-0.390173	-0.205447
228.15	-0.611601	-0.171623	-0.389991	-0.205505
228.16	-0.611519	-0.171946	-0.390213	-0.205006
228.17	-0.611498	-0.171711	-0.390026	-0.205144
228.18	-0.611529	-0.171715	-0.390018	-0.205095
228.19	-0.611368	-0.171369	-0.390019	-0.204816
228.2	-0.611374	-0.171191	-0.390071	-0.204567
228.21	-0.611099	-0.170751	-0.389537	-0.204485
228.22	-0.61127	-0.170918	-0.39004	-0.20438
228.23	-0.611308	-0.170768	-0.389953	-0.204359
228.24	-0.611239	-0.170707	-0.390214	-0.204298
228.25	-0.611152	-0.17029	-0.389962	-0.20425
228.26	-0.611355	-0.17033	-0.39018	-0.204064
228.27	-0.611028	-0.16997	-0.389775	-0.204025
228.28	-0.61116	-0.169876	-0.390154	-0.20387
228.29	-0.611002	-0.169581	-0.389776	-0.203986
228.3	-0.610977	-0.169595	-0.389992	-0.203726
228.31	-0.610971	-0.169242	-0.389646	-0.203583
228.32	-0.611036	-0.169326	-0.389999	-0.203643
228.33	-0.61077	-0.169009	-0.389672	-0.203684
228.34	-0.610969	-0.169053	-0.390096	-0.203547
228.35	-0.610828	-0.168749	-0.389753	-0.203657
228.36	-0.610918	-0.168854	-0.390223	-0.203659
228.37	-0.610841	-0.168436	-0.390168	-0.203521
228.38	-0.610889	-0.168388	-0.390224	-0.203363
228.39	-0.610811	-0.168097	-0.38981	-0.203403
228.4	-0.610737	-0.168119	-0.390062	-0.203139
228.41	-0.610691	-0.167862	-0.389861	-0.203171
228.42	-0.610862	-0.167935	-0.390084	-0.202978
228.43	-0.610616	-0.167775	-0.389817	-0.202927
228.44	-0.61063	-0.167675	-0.390033	-0.202721
228.45	-0.61058	-0.167227	-0.389883	-0.203046
228.46	-0.610607	-0.167291	-0.390157	-0.202678
228.47	-0.610438	-0.167003	-0.389987	-0.202623
228.48	-0.610536	-0.167173	-0.390236	-0.202515
228.49	-0.610414	-0.166699	-0.389817	-0.202734
228.5	-0.610569	-0.16679	-0.390147	-0.202364
228.51	-0.610436	-0.166437	-0.389912	-0.202322
228.52	-0.610534	-0.166501	-0.390237	-0.202205
228.53	-0.610603	-0.166188	-0.390191	-0.202274
228.54	-0.610501	-0.166155	-0.39027	-0.202065
228.55	-0.610282	-0.165771	-0.390143	-0.20211
228.56	-0.610362	-0.165924	-0.390087	-0.201819
228.57	-0.610295	-0.16559	-0.390076	-0.201859
228.58	-0.610328	-0.165591	-0.389978	-0.201552
228.59	-0.610211	-0.165362	-0.389942	-0.201718
228.6	-0.610287	-0.165212	-0.390363	-0.201509
228.61	-0.610081	-0.164816	-0.389969	-0.201364
228.62	-0.610142	-0.165098	-0.390343	-0.201499
228.63	-0.610164	-0.164729	-0.390172	-0.201383
228.64	-0.610121	-0.164784	-0.390517	-0.201219
228.65	-0.609937	-0.164426	-0.390425	-0.201305
228.66	-0.610008	-0.164354	-0.390568	-0.201066
228.67	-0.609815	-0.164128	-0.390447	-0.200966
228.68	-0.609881	-0.164051	-0.390396	-0.200856
228.69	-0.609715	-0.16364	-0.39012	-0.201018
228.7	-0.609862	-0.163894	-0.390525	-0.200878
228.71	-0.609569	-0.163336	-0.390315	-0.200599
228.72	-0.609895	-0.163704	-0.390528	-0.20051
228.73	-0.609834	-0.163414	-0.390405	-0.200712
228.74	-0.60988	-0.163438	-0.390546	-0.200284
228.75	-0.60975	-0.163023	-0.39032	-0.200529
228.76	-0.609776	-0.163038	-0.390583	-0.200139
228.77	-0.609958	-0.162873	-0.390172	-0.200211
228.78	-0.609881	-0.162836	-0.39041	-0.199946
228.79	-0.609711	-0.162472	-0.390178	-0.199924
228.8	-0.609563	-0.162477	-0.390419	-0.19979
228.81	-0.609405	-0.162027	-0.390107	-0.199606
228.82	-0.609579	-0.162181	-0.390588	-0.199552
228.83	-0.609286	-0.161997	-0.390208	-0.199265
228.84	-0.609386	-0.161969	-0.390461	-0.19931
228.85	-0.609322	-0.16164	-0.390105	-0.199393
228.86	-0.609465	-0.161795	-0.390384	-0.19918
228.87	-0.609499	-0.161521	-0.390292	-0.199051
228.88	-0.609541	-0.161515	-0.390571	-0.198955
228.89	-0.609288	-0.161128	-0.390077	-0.198754
228.9	-0.609312	-0.160933	-0.390366	-0.198561
228.91	-0.609265	-0.160805	-0.389926	-0.198595
228.92	-0.609292	-0.160754	-0.390314	-0.198405
228.93	-0.609338	-0.160376	-0.390202	-0.198549
228.94	-0.609184	-0.160491	-0.390488	-0.198431
228.95	-0.608976	-0.159975	-0.390172	-0.198623
228.96	-0.609161	-0.160122	-0.390338	-0.198174
228.97	-0.609034	-0.159808	-0.390111	-0.198455
228.98	-0.60907	-0.159849	-0.390519	-0.198352
228.99	-0.608784	-0.159511	-0.390395	-0.198297
229	-0.60875	-0.159532	-0.390392	-0.198115
229.01	-0.608676	-0.15941	-0.38996	-0.198082
229.02	-0.608799	-0.159377	-0.390383	-0.197851
229.03	-0.60869	-0.158983	-0.390078	-0.197906
229.04	-0.608721	-0.159235	-0.390635	-0.197907
229.05	-0.608674	-0.158944	-0.390273	-0.19778
229.06	-0.60868	-0.159006	-0.39028	-0.197448
229.07	-0.608641	-0.158577	-0.390295	-0.197579
229.08	-0.608682	-0.158731	-0.390475	-0.197525
229.09	-0.608578	-0.1584	-0.390243	-0.197473
229.1	-0.608503	-0.158752	-0.390463	-0.19726
229.11	-0.608509	-0.158276	-0.390384	-0.197289
229.12	-0.608411	-0.158261	-0.390379	-0.196861
229.13	-0.608466	-0.158147	-0.390182	-0.197131
229.14	-0.608597	-0.157954	-0.390297	-0.19688
229.15	-0.608382	-0.157592	-0.390092	-0.19692
229.16	-0.608375	-0.157817	-0.390428	-0.196707
229.17	-0.608318	-0.157252	-0.39021	-0.196769
229.18	-0.608462	-0.157368	-0.390469	-0.196488
229.19	-0.608413	-0.156902	-0.390128	-0.196549
229.2	-0.608423	-0.156977	-0.390451	-0.196414
229.21	-0.608281	-0.156765	-0.390156	-0.196381
229.22	-0.608354	-0.156813	-0.390525	-0.196097
229.23	-0.60814	-0.156541	-0.389938	-0.196257
229.24	-0.608227	-0.156597	-0.390387	-0.195935
229.25	-0.608141	-0.156227	-0.390284	-0.19582
229.26	-0.6082	-0.156267	-0.390791	-0.195688
229.27	-0.608138	-0.156204	-0.390634	-0.195717
229.28	-0.608171	-0.156194	-0.390719	-0.195631
229.29	-0.608156	-0.155701	-0.390291	-0.195447
229.3	-0.60825	-0.155822	-0.390735	-0.195384
229.31	-0.60808	-0.155504	-0.390065	-0.19545
229.32	-0.608038	-0.155752	-0.39054	-0.195286
229.33	-0.60804	-0.155572	-0.390332	-0.195422
229.34	-0.608084	-0.155559	-0.390758	-0.195125
229.35	-0.607954	-0.155075	-0.390689	-0.194795
229.36	-0.608009	-0.154958	-0.390627	-0.194736
229.37	-0.607891	-0.154537	-0.390358	-0.194714
229.38	-0.608043	-0.154758	-0.390826	-0.194378
229.39	-0.607966	-0.154473	-0.390494	-0.194579
229.4	-0.608065	-0.154338	-0.390678	-0.194396
229.41	-0.607799	-0.154082	-0.390179	-0.194449
229.42	-0.607857	-0.154123	-0.390516	-0.194253
229.43	-0.607904	-0.153478	-0.390312	-0.194351
229.44	-0.608112	-0.153845	-0.390692	-0.194126
229.45	-0.607927	-0.153624	-0.390621	-0.194157
229.46	-0.607929	-0.153632	-0.3907	-0.19395
229.47	-0.607758	-0.153276	-0.39037	-0.193915
229.48	-0.607807	-0.153337	-0.390698	-0.19383
229.49	-0.607696	-0.152908	-0.390575	-0.193831
229.5	-0.607586	-0.153003	-0.390442	-0.193706
229.51	-0.607411	-0.152496	-0.390114	-0.193752
229.52	-0.607694	-0.152789	-0.390371	-0.193475
229.53	-0.607402	-0.152424	-0.390223	-0.193557
229.54	-0.607565	-0.152412	-0.390772	-0.193439
229.55	-0.607629	-0.152012	-0.390384	-0.193437
229.56	-0.607431	-0.151996	-0.390581	-0.193308
229.57	-0.607406	-0.151549	-0.390188	-0.193196
229.58	-0.607462	-0.151685	-0.39052	-0.193116
229.59	-0.60727	-0.151649	-0.39036	-0.192983
229.6	-0.607294	-0.151673	-0.390761	-0.192764
229.61	-0.607243	-0.151382	-0.390387	-0.192832
229.62	-0.607234	-0.151413	-0.390405	-0.192479
229.63	-0.606929	-0.151145	-0.390198	-0.192461
229.64	-0.607108	-0.15116	-0.390394	-0.192352
229.65	-0.606889	-0.150783	-0.390009	-0.192477
229.66	-0.606991	-0.150886	-0.390297	-0.192254
229.67	-0.60682	-0.150588	-0.390312	-0.192571
229.68	-0.606852	-0.150558	-0.390412	-0.192124
229.69	-0.606834	-0.150232	-0.390202	-0.192095
229.7	-0.606974	-0.150469	-0.390484	-0.191849
229.71	-0.607007	-0.149964	-0.39012	-0.192094
229.72	-0.606864	-0.150088	-0.390379	-0.191693
229.73	-0.606717	-0.149571	-0.390223	-0.191588
229.74	-0.606819	-0.149915	-0.390319	-0.191503
229.75	-0.60654	-0.14948	-0.390192	-0.191469
229.76	-0.606653	-0.149767	-0.39052	-0.191414
229.77	-0.606577	-0.149469	-0.390207	-0.191237
229.78	-0.606669	-0.149499	-0.390536	-0.191091
229.79	-0.606467	-0.149184	-0.390149	-0.191152
229.8	-0.606473	-0.14935	-0.390428	-0.190987
229.81	-0.606227	-0.149126	-0.390394	-0.190738
229.82	-0.606394	-0.148956	-0.390506	-0.190761
229.83	-0.606261	-0.148395	-0.390174	-0.190825
229.84	-0.606251	-0.148753	-0.39036	-0.190759
229.85	-0.606218	-0.148329	-0.390135	-0.190702
229.86	-0.606332	-0.14827	-0.390426	-0.190462
229.87	-0.606235	-0.147972	-0.390184	-0.190461
229.88	-0.606324	-0.148009	-0.390418	-0.190038
229.89	-0.606302	-0.147909	-0.390244	-0.190157
229.9	-0.606316	-0.147927	-0.390358	-0.190037
229.91	-0.606311	-0.147546	-0.389994	-0.190033
229.92	-0.606285	-0.147673	-0.390378	-0.189839
229.93	-0.606157	-0.147195	-0.389849	-0.1901
229.94	-0.606299	-0.147317	-0.390233	-0.189843
229.95	-0.606015	-0.147163	-0.390159	-0.189689
229.96	-0.606158	-0.147172	-0.390218	-0.189552
229.97	-0.605924	-0.146678	-0.390257	-0.189602
229.98	-0.606052	-0.146696	-0.390125	-0.189327
229.99	-0.605904	-0.146259	-0.389888	-0.189252
230	-0.606045	-0.146546	-0.390087	-0.18935
230.01	-0.605825	-0.146259	-0.390109	-0.189272
230.02	-0.605985	-0.146278	-0.390099	-0.188988
230.03	-0.60579	-0.145996	-0.389739	-0.188843
230.04	-0.605762	-0.145827	-0.390303	-0.188823
230.05	-0.605577	-0.145075	-0.389984	-0.188719
230.06	-0.605861	-0.145629	-0.390324	-0.18848
230.07	-0.605836	-0.145338	-0.390305	-0.188503
230.08	-0.605683	-0.145532	-0.390392	-0.1885
230.09	-0.605542	-0.145214	-0.390099	-0.188447
230.1	-0.605658	-0.14543	-0.390225	-0.188432
230.11	-0.605644	-0.145134	-0.390287	-0.188472
230.12	-0.605641	-0.144981	-0.39041	-0.188267
230.13	-0.605583	-0.144632	-0.390341	-0.188126
230.14	-0.605596	-0.144961	-0.390445	-0.187827
230.15	-0.605437	-0.144749	-0.389896	-0.187912
230.16	-0.60558	-0.144777	-0.390257	-0.18767
230.17	-0.605428	-0.144536	-0.390137	-0.187696
230.18	-0.60553	-0.144514	-0.390425	-0.18746
230.19	-0.605399	-0.144424	-0.39021	-0.187352
230.2	-0.60543	-0.144386	-0.390367	-0.187073
230.21	-0.605331	-0.144227	-0.390236	-0.187061
230.22	-0.605378	-0.144208	-0.390332	-0.186951
230.23	-0.605144	-0.143742	-0.389921	-0.186934
230.24	-0.605262	-0.144129	-0.390317	-0.186705
230.25	-0.605004	-0.143512	-0.390077	-0.186666
230.26	-0.605124	-0.143602	-0.390201	-0.186746
230.27	-0.605101	-0.143392	-0.39012	-0.186626
230.28	-0.605237	-0.143323	-0.390414	-0.186543
230.29	-0.605159	-0.143176	-0.390262	-0.186496
230.3	-0.604999	-0.143243	-0.390418	-0.186246
230.31	-0.605033	-0.142755	-0.390561	-0.186226
230.32	-0.605067	-0.142685	-0.390471	-0.186208
230.33	-0.605038	-0.142251	-0.390194	-0.186018
230.34	-0.604941	-0.142483	-0.390518	-0.185884
230.35	-0.604757	-0.142325	-0.390206	-0.185881
230.36	-0.604835	-0.142371	-0.390327	-0.185543
230.37	-0.604802	-0.141966	-0.390271	-0.18581
230.38	-0.604882	-0.141989	-0.39022	-0.18559
230.39	-0.604678	-0.141758	-0.389996	-0.185483
230.4	-0.604754	-0.141962	-0.390343	-0.185401
230.41	-0.604712	-0.141578	-0.3904	-0.18543
230.42	-0.604604	-0.141471	-0.390424	-0.185171
230.43	-0.604454	-0.141294	-0.390033	-0.18505
230.44	-0.604427	-0.14127	-0.390578	-0.18491
230.45	-0.604368	-0.140789	-0.390166	-0.184771
230.46	-0.604542	-0.141085	-0.390634	-0.184827
230.47	-0.604268	-0.140542	-0.39028	-0.184815
230.48	-0.60435	-0.140689	-0.390485	-0.184461
230.49	-0.604358	-0.140529	-0.390354	-0.184394
230.5	-0.60423	-0.140787	-0.390747	-0.18416
230.51	-0.604132	-0.14032	-0.390346	-0.184217
230.52	-0.604229	-0.140235	-0.390585	-0.184275
230.53	-0.604061	-0.140124	-0.390212	-0.184162
230.54	-0.604021	-0.140141	-0.390677	-0.183958
230.55	-0.603942	-0.13985	-0.390325	-0.184049
230.56	-0.603884	-0.140126	-0.390561	-0.183907
230.57	-0.603899	-0.139745	-0.390217	-0.183758
230.58	-0.603933	-0.139735	-0.390507	-0.183398
230.59	-0.6039	-0.139363	-0.389923	-0.183468
230.6	-0.603848	-0.139354	-0.390298	-0.183382
230.61	-0.603908	-0.139192	-0.390201	-0.183456
230.62	-0.603898	-0.139398	-0.390269	-0.183275
230.63	-0.60362	-0.138771	-0.389785	-0.183312
230.64	-0.603769	-0.139173	-0.390365	-0.183128
230.65	-0.603693	-0.138967	-0.390164	-0.182956
230.66	-0.603676	-0.139135	-0.390258	-0.182927
230.67	-0.603539	-0.138715	-0.389804	-0.182986
230.68	-0.603702	-0.138841	-0.390296	-0.182525
230.69	-0.603689	-0.138448	-0.390283	-0.182428
230.7	-0.603652	-0.138473	-0.390423	-0.182344
230.71	-0.603499	-0.138106	-0.390303	-0.18238
230.72	-0.603683	-0.138366	-0.390518	-0.182121
230.73	-0.603463	-0.137601	-0.389995	-0.182036
230.74	-0.603557	-0.137633	-0.390291	-0.181846
230.75	-0.603497	-0.137578	-0.390334	-0.182007
230.76	-0.603562	-0.137514	-0.390436	-0.181789
230.77	-0.603486	-0.137286	-0.39021	-0.181794
230.78	-0.603436	-0.137285	-0.390403	-0.181462
230.79	-0.603225	-0.137071	-0.39005	-0.181634
230.8	-0.603381	-0.137168	-0.390323	-0.181373
230.81	-0.603231	-0.136732	-0.390051	-0.181281
230.82	-0.603327	-0.136811	-0.390304	-0.18113
230.83	-0.603123	-0.136227	-0.389888	-0.181109
230.84	-0.60332	-0.136579	-0.390219	-0.181079
230.85	-0.603266	-0.136141	-0.389894	-0.180942
230.86	-0.603288	-0.136197	-0.39029	-0.180868
230.87	-0.603155	-0.135785	-0.390169	-0.180769
230.88	-0.603238	-0.135821	-0.390394	-0.180662
230.89	-0.60318	-0.135762	-0.390156	-0.180539
230.9	-0.603097	-0.135681	-0.390384	-0.180383
230.91	-0.60309	-0.135302	-0.390221	-0.180361
230.92	-0.603077	-0.135493	-0.390269	-0.180202
230.93	-0.603003	-0.134995	-0.389922	-0.179982
230.94	-0.603117	-0.135086	-0.390458	-0.179894
230.95	-0.602942	-0.134813	-0.390014	-0.179735
230.96	-0.603035	-0.134935	-0.390151	-0.179823
230.97	-0.603022	-0.134709	-0.390067	-0.179985
230.98	-0.603043	-0.134772	-0.390172	-0.179712
230.99	-0.602985	-0.134506	-0.390184	-0.179828
231	-0.602914	-0.134366	-0.390252	-0.179485
231.01	-0.602887	-0.134077	-0.389944	-0.179439
231.02	-0.602899	-0.134446	-0.390256	-0.179172
231.03	-0.602462	-0.133916	-0.389973	-0.179093
231.04	-0.602748	-0.133914	-0.39011	-0.1791
231.05	-0.602654	-0.133771	-0.390058	-0.179
231.06	-0.602717	-0.134055	-0.390208	-0.178738
231.07	-0.602567	-0.133619	-0.389952	-0.178566
231.08	-0.602668	-0.133919	-0.39027	-0.178157
231.09	-0.60253	-0.133523	-0.389934	-0.178055
231.1	-0.602494	-0.133661	-0.39028	-0.17706
231.11	-0.602416	-0.133442	-0.39003	-0.177024
231.12	-0.60246	-0.133315	-0.390249	-0.176829
231.13	-0.602174	-0.132926	-0.389773	-0.176726
231.14	-0.602261	-0.133135	-0.390387	-0.176428
231.15	-0.602176	-0.132779	-0.390071	-0.176573
231.16	-0.602268	-0.132833	-0.390247	-0.176319
231.17	-0.601989	-0.132925	-0.390086	-0.176404
231.18	-0.602154	-0.132776	-0.390077	-0.176005
231.19	-0.602135	-0.132402	-0.38984	-0.176064
231.2	-0.602033	-0.132528	-0.390166	-0.176081
231.21	-0.601756	-0.132271	-0.38981	-0.17597
231.22	-0.601934	-0.132337	-0.390247	-0.175795
231.23	-0.60186	-0.131791	-0.389923	-0.175855
231.24	-0.601903	-0.131918	-0.390045	-0.175626
231.25	-0.601925	-0.131882	-0.390068	-0.175445
231.26	-0.601786	-0.132007	-0.390246	-0.17509
231.27	-0.601734	-0.131468	-0.389937	-0.175254
231.28	-0.601787	-0.131547	-0.390155	-0.175088
231.29	-0.601655	-0.131361	-0.389766	-0.175153
231.3	-0.601655	-0.131632	-0.390123	-0.174957
231.31	-0.601639	-0.131328	-0.389818	-0.174946
231.32	-0.601702	-0.13129	-0.390085	-0.174787
231.33	-0.60144	-0.130866	-0.389703	-0.174644
231.34	-0.601546	-0.131203	-0.39021	-0.174464
231.35	-0.601512	-0.130791	-0.390052	-0.174337
231.36	-0.601621	-0.130791	-0.390219	-0.1743
231.37	-0.601492	-0.130325	-0.389896	-0.174182
231.38	-0.601512	-0.130473	-0.390088	-0.174262
231.39	-0.601455	-0.130084	-0.390063	-0.174227
231.4	-0.601391	-0.130153	-0.39029	-0.173854
231.41	-0.601267	-0.129994	-0.390023	-0.173867
