Time	E1_L08.1PG_Col0	E2_L13.1	E3_L08.2PG_example1	E4_L13.2
254.33	-0.425271	-0.495607	-0.352849	-0.124705
254.34	-0.42557	-0.495576	-0.352719	-0.124585
254.35	-0.42555	-0.495602	-0.352814	-0.124579
254.36	-0.425363	-0.495606	-0.35251	-0.124305
254.37	-0.425427	-0.495667	-0.352851	-0.124523
254.38	-0.425304	-0.4954	-0.352836	-0.124304
254.39	-0.425315	-0.495323	-0.352626	-0.124267
254.4	-0.425298	-0.495521	-0.35271	-0.12425
254.41	-0.425289	-0.49554	-0.352551	-0.124165
254.42	-0.425508	-0.495444	-0.352646	-0.123912
254.43	-0.425255	-0.495137	-0.352542	-0.12387
254.44	-0.425192	-0.495295	-0.35217	-0.123686
254.45	-0.425351	-0.495144	-0.352249	-0.12357
254.46	-0.425352	-0.495276	-0.352752	-0.123566
254.47	-0.425305	-0.494966	-0.352625	-0.123408
254.48	-0.425258	-0.495094	-0.352763	-0.123343
254.49	-0.425359	-0.495195	-0.352751	-0.123363
254.5	-0.425292	-0.495003	-0.352318	-0.123113
254.51	-0.425261	-0.495042	-0.352494	-0.123123
254.52	-0.425147	-0.495023	-0.352132	-0.123118
254.53	-0.425456	-0.49477	-0.352307	-0.123007
254.54	-0.425416	-0.494921	-0.352527	-0.122897
254.55	-0.425376	-0.494722	-0.352379	-0.122855
254.56	-0.425256	-0.494627	-0.352387	-0.122605
254.57	-0.42524	-0.494477	-0.352491	-0.122699
254.58	-0.425458	-0.494525	-0.352826	-0.122714
254.59	-0.425461	-0.494286	-0.352525	-0.122488
254.6	-0.425332	-0.494356	-0.352438	-0.122209
254.61	-0.425364	-0.494306	-0.352459	-0.122259
254.62	-0.425088	-0.494244	-0.352361	-0.121859
254.63	-0.425129	-0.494215	-0.352334	-0.121743
254.64	-0.425156	-0.494173	-0.352143	-0.121772
254.65	-0.425077	-0.494367	-0.352462	-0.121778
254.66	-0.42507	-0.494439	-0.352618	-0.121822
254.67	-0.425149	-0.494052	-0.352696	-0.121657
254.68	-0.425265	-0.494066	-0.352435	-0.12152
254.69	-0.425192	-0.493791	-0.352395	-0.121765
254.7	-0.42514	-0.49394	-0.352291	-0.12154
254.71	-0.425134	-0.493923	-0.352366	-0.12145
254.72	-0.425076	-0.493897	-0.352177	-0.12121
254.73	-0.425231	-0.493844	-0.352384	-0.120975
254.74	-0.424941	-0.49383	-0.352291	-0.12097
254.75	-0.424922	-0.493717	-0.352432	-0.120977
254.76	-0.425087	-0.493856	-0.35238	-0.120636
254.77	-0.425095	-0.4936	-0.352272	-0.120687
254.78	-0.425194	-0.493686	-0.352232	-0.120638
254.79	-0.425203	-0.493459	-0.352356	-0.120471
254.8	-0.425006	-0.493534	-0.352405	-0.120379
254.81	-0.425036	-0.493482	-0.352548	-0.120202
254.82	-0.42501	-0.49351	-0.352392	-0.120047
254.83	-0.425114	-0.493425	-0.352458	-0.12025
254.84	-0.425123	-0.493413	-0.352416	-0.120153
254.85	-0.425084	-0.493339	-0.352428	-0.119927
254.86	-0.425085	-0.493381	-0.352524	-0.120217
254.87	-0.425024	-0.49331	-0.352445	-0.119955
254.88	-0.425023	-0.493286	-0.352185	-0.11977
254.89	-0.424943	-0.493063	-0.352507	-0.119833
254.9	-0.424937	-0.492994	-0.352581	-0.119894
254.91	-0.424975	-0.492877	-0.352617	-0.119373
254.92	-0.424922	-0.492871	-0.352184	-0.119316
254.93	-0.424852	-0.492802	-0.352485	-0.119278
254.94	-0.424773	-0.492875	-0.352596	-0.118996
254.95	-0.424901	-0.492795	-0.352592	-0.119132
254.96	-0.424872	-0.492709	-0.352663	-0.119043
254.97	-0.424889	-0.492552	-0.352573	-0.118949
254.98	-0.424957	-0.492727	-0.352594	-0.118829
254.99	-0.424965	-0.492621	-0.352658	-0.118703
255	-0.424865	-0.492608	-0.35255	-0.118366
255.01	-0.425058	-0.492401	-0.352583	-0.118637
255.02	-0.42505	-0.492315	-0.352408	-0.118288
255.03	-0.424985	-0.492255	-0.352476	-0.118367
255.04	-0.424994	-0.492209	-0.352734	-0.118206
255.05	-0.425038	-0.492162	-0.352782	-0.117974
255.06	-0.42492	-0.491984	-0.352471	-0.117999
255.07	-0.425023	-0.491996	-0.352499	-0.117893
255.08	-0.425153	-0.491953	-0.352547	-0.117764
255.09	-0.424882	-0.491941	-0.352844	-0.117717
255.1	-0.424928	-0.491992	-0.352636	-0.117657
255.11	-0.424925	-0.491788	-0.352606	-0.117945
255.12	-0.424995	-0.491883	-0.352171	-0.117715
255.13	-0.424862	-0.491692	-0.352568	-0.117653
255.14	-0.424825	-0.491705	-0.352538	-0.117719
255.15	-0.425042	-0.491633	-0.352786	-0.117422
255.16	-0.425031	-0.491772	-0.352858	-0.117403
255.17	-0.424959	-0.49161	-0.35265	-0.117015
255.18	-0.424884	-0.491702	-0.352445	-0.116902
255.19	-0.424823	-0.491657	-0.352661	-0.116755
255.2	-0.424772	-0.491502	-0.352571	-0.116657
255.21	-0.424847	-0.491469	-0.352512	-0.116644
255.22	-0.424812	-0.491575	-0.352619	-0.116543
255.23	-0.424775	-0.491525	-0.352641	-0.116743
255.24	-0.424794	-0.491503	-0.352583	-0.116639
255.25	-0.424835	-0.49154	-0.352445	-0.116216
255.26	-0.424743	-0.491556	-0.352374	-0.11598
255.27	-0.424604	-0.491284	-0.352436	-0.116051
255.28	-0.42462	-0.491321	-0.352635	-0.115951
255.29	-0.424742	-0.491428	-0.352524	-0.115789
255.3	-0.424669	-0.491538	-0.352384	-0.115685
255.31	-0.424575	-0.49132	-0.352585	-0.115567
255.32	-0.424783	-0.49108	-0.352124	-0.1153
255.33	-0.424776	-0.490971	-0.352191	-0.115331
255.34	-0.424823	-0.491019	-0.352496	-0.115331
255.35	-0.42477	-0.491067	-0.352664	-0.115354
255.36	-0.424725	-0.49101	-0.352481	-0.11527
255.37	-0.424635	-0.490915	-0.352551	-0.115144
255.38	-0.424752	-0.490893	-0.352176	-0.114941
255.39	-0.424557	-0.490915	-0.352249	-0.114703
255.4	-0.424559	-0.490888	-0.352547	-0.114848
255.41	-0.424713	-0.49075	-0.352493	-0.114778
255.42	-0.424591	-0.490738	-0.351945	-0.114409
255.43	-0.424807	-0.490597	-0.352188	-0.114645
255.44	-0.424679	-0.490709	-0.352066	-0.114536
255.45	-0.424669	-0.490689	-0.352536	-0.114637
255.46	-0.424835	-0.49073	-0.352608	-0.114417
255.47	-0.424805	-0.490505	-0.352556	-0.114417
255.48	-0.424742	-0.490346	-0.352075	-0.114217
255.49	-0.424573	-0.490265	-0.35215	-0.114359
255.5	-0.424755	-0.49028	-0.352059	-0.114131
255.51	-0.4248	-0.490118	-0.35237	-0.114198
255.52	-0.424735	-0.490042	-0.35239	-0.113883
255.53	-0.424728	-0.490093	-0.352362	-0.113951
255.54	-0.424559	-0.490363	-0.35221	-0.113652
255.55	-0.424569	-0.490264	-0.352223	-0.113757
255.56	-0.424483	-0.490175	-0.352165	-0.11383
255.57	-0.424433	-0.489971	-0.352162	-0.113536
255.58	-0.424698	-0.490016	-0.352258	-0.113497
255.59	-0.424485	-0.48973	-0.35256	-0.113327
255.6	-0.424495	-0.489772	-0.352053	-0.113268
255.61	-0.424601	-0.489961	-0.352282	-0.113233
255.62	-0.424805	-0.489807	-0.352064	-0.113193
255.63	-0.424713	-0.48982	-0.352015	-0.112842
255.64	-0.424538	-0.489764	-0.352085	-0.112857
255.65	-0.424603	-0.489584	-0.352247	-0.113125
255.66	-0.424622	-0.48945	-0.352186	-0.112817
255.67	-0.424531	-0.489405	-0.352374	-0.112599
255.68	-0.424382	-0.489582	-0.352183	-0.112722
255.69	-0.42465	-0.489295	-0.352154	-0.112537
255.7	-0.424628	-0.489405	-0.352301	-0.112595
255.71	-0.42457	-0.489337	-0.352229	-0.112512
255.72	-0.424336	-0.488976	-0.352056	-0.112232
255.73	-0.424538	-0.489138	-0.352155	-0.11206
255.74	-0.424523	-0.489191	-0.352282	-0.111835
255.75	-0.424736	-0.488941	-0.352355	-0.112006
255.76	-0.424658	-0.488983	-0.352272	-0.112026
255.77	-0.424594	-0.488799	-0.352213	-0.111782
255.78	-0.424432	-0.488928	-0.352062	-0.111662
255.79	-0.424763	-0.489036	-0.352154	-0.111384
255.8	-0.424765	-0.488738	-0.352306	-0.111189
255.81	-0.424705	-0.488738	-0.352275	-0.11101
255.82	-0.424394	-0.488628	-0.3523	-0.111
255.83	-0.424604	-0.488838	-0.352328	-0.111173
255.84	-0.424682	-0.488877	-0.352611	-0.111033
255.85	-0.424718	-0.488863	-0.352656	-0.110998
255.86	-0.424521	-0.488733	-0.352012	-0.110901
255.87	-0.424539	-0.48865	-0.352172	-0.110943
255.88	-0.424499	-0.488856	-0.35211	-0.110914
255.89	-0.424525	-0.488683	-0.352224	-0.1108
255.9	-0.424365	-0.488522	-0.352087	-0.110803
255.91	-0.424394	-0.488654	-0.352413	-0.110747
255.92	-0.424304	-0.488484	-0.35225	-0.110649
255.93	-0.424417	-0.488363	-0.3522	-0.11048
255.94	-0.424403	-0.488456	-0.351922	-0.110557
255.95	-0.424448	-0.488257	-0.352256	-0.110598
255.96	-0.424608	-0.48839	-0.352407	-0.110412
255.97	-0.424486	-0.488314	-0.352527	-0.110292
255.98	-0.424461	-0.488373	-0.352235	-0.110056
255.99	-0.424453	-0.488308	-0.352325	-0.110041
256	-0.424446	-0.488421	-0.352655	-0.109961
256.01	-0.424483	-0.488174	-0.352515	-0.109554
256.02	-0.424359	-0.48805	-0.352313	-0.109284
256.03	-0.424364	-0.488057	-0.352562	-0.109226
256.04	-0.424229	-0.487727	-0.352088	-0.109323
256.05	-0.424493	-0.487737	-0.352499	-0.109199
256.06	-0.424431	-0.48775	-0.352477	-0.109046
256.07	-0.424269	-0.487747	-0.352373	-0.109051
256.08	-0.424312	-0.487795	-0.352337	-0.109047
256.09	-0.424269	-0.487762	-0.352443	-0.109066
256.1	-0.424415	-0.487573	-0.352339	-0.108803
256.11	-0.424437	-0.487605	-0.352439	-0.10866
256.12	-0.424283	-0.487516	-0.352265	-0.108605
256.13	-0.424304	-0.487491	-0.352319	-0.108437
256.14	-0.424411	-0.487489	-0.352525	-0.108282
256.15	-0.424427	-0.487454	-0.352536	-0.108346
256.16	-0.424389	-0.487293	-0.352594	-0.108236
256.17	-0.424388	-0.487288	-0.352474	-0.108199
256.18	-0.424401	-0.487321	-0.352587	-0.108157
256.19	-0.424354	-0.487354	-0.352631	-0.108218
256.2	-0.424228	-0.487326	-0.352767	-0.107921
256.21	-0.424291	-0.487252	-0.352739	-0.108082
256.22	-0.424145	-0.487021	-0.352736	-0.108167
256.23	-0.424146	-0.487083	-0.352768	-0.107853
256.24	-0.42434	-0.486946	-0.352587	-0.107769
256.25	-0.424373	-0.487051	-0.352673	-0.107916
256.26	-0.424343	-0.486927	-0.353054	-0.1078
256.27	-0.424152	-0.486776	-0.352688	-0.107601
256.28	-0.424217	-0.486841	-0.352837	-0.107698
256.29	-0.42412	-0.486718	-0.352616	-0.107543
256.3	-0.424049	-0.486804	-0.352695	-0.107497
256.31	-0.424117	-0.486746	-0.352594	-0.107392
256.32	-0.423843	-0.48665	-0.352691	-0.10711
256.33	-0.423969	-0.486451	-0.352806	-0.107151
256.34	-0.424036	-0.486408	-0.352731	-0.107115
256.35	-0.424138	-0.486396	-0.352532	-0.107178
256.36	-0.424129	-0.486499	-0.352472	-0.107085
256.37	-0.424087	-0.486426	-0.352543	-0.106853
256.38	-0.424074	-0.486225	-0.352351	-0.106687
256.39	-0.423928	-0.486251	-0.352343	-0.106823
256.4	-0.423956	-0.486242	-0.352574	-0.106812
256.41	-0.424236	-0.486237	-0.352621	-0.106815
256.42	-0.424098	-0.486068	-0.352308	-0.106574
256.43	-0.423988	-0.486097	-0.352362	-0.1063
256.44	-0.424107	-0.486108	-0.352667	-0.106247
256.45	-0.424049	-0.486145	-0.352475	-0.106146
256.46	-0.424113	-0.486193	-0.352609	-0.106105
256.47	-0.424013	-0.486059	-0.352684	-0.106035
256.48	-0.423989	-0.486073	-0.352567	-0.105993
256.49	-0.423776	-0.485934	-0.352516	-0.105852
256.5	-0.424005	-0.486011	-0.352608	-0.105864
256.51	-0.423899	-0.485972	-0.352399	-0.105869
256.52	-0.42368	-0.485627	-0.352237	-0.105547
256.53	-0.423849	-0.48572	-0.352416	-0.105555
256.54	-0.423759	-0.485794	-0.35244	-0.105537
256.55	-0.423755	-0.485718	-0.35243	-0.105428
256.56	-0.423894	-0.485724	-0.352526	-0.105139
256.57	-0.423815	-0.48562	-0.352486	-0.10519
256.58	-0.423805	-0.485524	-0.352576	-0.105345
256.59	-0.423914	-0.485397	-0.352528	-0.105102
256.6	-0.423952	-0.485307	-0.35278	-0.105229
256.61	-0.42404	-0.485298	-0.352774	-0.105265
256.62	-0.423633	-0.485226	-0.352457	-0.105021
256.63	-0.423811	-0.485312	-0.352552	-0.10468
256.64	-0.42383	-0.485158	-0.352366	-0.104761
256.65	-0.423717	-0.485072	-0.352514	-0.104816
256.66	-0.423825	-0.48519	-0.352493	-0.104734
256.67	-0.423914	-0.485108	-0.35241	-0.104456
256.68	-0.42386	-0.485004	-0.352723	-0.104389
256.69	-0.423987	-0.485192	-0.352746	-0.104228
256.7	-0.42385	-0.485165	-0.352589	-0.104007
256.71	-0.423798	-0.485047	-0.352771	-0.104209
256.72	-0.423712	-0.48503	-0.35269	-0.104091
256.73	-0.423756	-0.484811	-0.352631	-0.103906
256.74	-0.423674	-0.484967	-0.352572	-0.103763
256.75	-0.423739	-0.484653	-0.352709	-0.103581
256.76	-0.423781	-0.484762	-0.352803	-0.103547
256.77	-0.423708	-0.484602	-0.35259	-0.10341
256.78	-0.423733	-0.484596	-0.352676	-0.103292
256.79	-0.423581	-0.484538	-0.352714	-0.10329
256.8	-0.423704	-0.484571	-0.352703	-0.103106
256.81	-0.423656	-0.484476	-0.35286	-0.103163
256.82	-0.423522	-0.484453	-0.352684	-0.103122
256.83	-0.423717	-0.484554	-0.352761	-0.102986
256.84	-0.423639	-0.484452	-0.352748	-0.102723
256.85	-0.423841	-0.484249	-0.352652	-0.102686
256.86	-0.423826	-0.484228	-0.352647	-0.102674
256.87	-0.423709	-0.484093	-0.352729	-0.102746
256.88	-0.423708	-0.484109	-0.35297	-0.102742
256.89	-0.423779	-0.484025	-0.3529	-0.102617
256.9	-0.423648	-0.484137	-0.352962	-0.102504
256.91	-0.423726	-0.484146	-0.352902	-0.102455
256.92	-0.423686	-0.483919	-0.35284	-0.102403
256.93	-0.42354	-0.48387	-0.352926	-0.102202
256.94	-0.42362	-0.483959	-0.353281	-0.102055
256.95	-0.423649	-0.483873	-0.353206	-0.102133
256.96	-0.423588	-0.483748	-0.353328	-0.10196
256.97	-0.423471	-0.483529	-0.352926	-0.101812
256.98	-0.423454	-0.483655	-0.352904	-0.101683
256.99	-0.423331	-0.483642	-0.35303	-0.101438
257	-0.423214	-0.483602	-0.353112	-0.101469
257.01	-0.423635	-0.483529	-0.353014	-0.101492
257.02	-0.423441	-0.483348	-0.353084	-0.101392
257.03	-0.423482	-0.483163	-0.353011	-0.101377
257.04	-0.423392	-0.483108	-0.353348	-0.101162
257.05	-0.423449	-0.483094	-0.353296	-0.101089
257.06	-0.423435	-0.483032	-0.352942	-0.101239
257.07	-0.423491	-0.482959	-0.353049	-0.101091
257.08	-0.423504	-0.482949	-0.353007	-0.101
257.09	-0.423626	-0.482769	-0.353138	-0.100798
257.1	-0.423423	-0.48262	-0.352936	-0.100681
257.11	-0.423458	-0.482758	-0.353128	-0.100625
257.12	-0.423528	-0.483003	-0.353081	-0.100365
257.13	-0.423583	-0.482921	-0.353069	-0.100392
257.14	-0.423469	-0.482448	-0.352944	-0.100196
257.15	-0.423484	-0.482351	-0.353082	-0.100094
257.16	-0.423406	-0.48242	-0.35333	-0.10024
257.17	-0.423566	-0.48235	-0.353148	-0.100057
257.18	-0.423591	-0.482369	-0.353033	-0.100097
257.19	-0.423526	-0.48241	-0.353003	-0.100013
257.2	-0.423547	-0.482407	-0.352973	-0.100023
257.21	-0.423393	-0.482413	-0.353123	-0.0998407
257.22	-0.423402	-0.482264	-0.353282	-0.0995037
257.23	-0.423628	-0.482285	-0.35316	-0.0996491
257.24	-0.423427	-0.482394	-0.352754	-0.0996775
257.25	-0.423386	-0.482253	-0.352955	-0.0994923
257.26	-0.423427	-0.482422	-0.353096	-0.0996029
257.27	-0.423512	-0.482397	-0.353236	-0.0994195
257.28	-0.423401	-0.48219	-0.353104	-0.0990525
257.29	-0.42329	-0.482159	-0.353038	-0.0991728
257.3	-0.423471	-0.482007	-0.353073	-0.0993938
257.31	-0.423306	-0.482274	-0.352849	-0.099157
257.32	-0.423368	-0.482154	-0.352942	-0.0989567
257.33	-0.423251	-0.481842	-0.35295	-0.0988378
257.34	-0.423279	-0.481895	-0.352769	-0.0987864
257.35	-0.423425	-0.481901	-0.353012	-0.098661
257.36	-0.423503	-0.481827	-0.353151	-0.0984216
257.37	-0.423349	-0.48181	-0.352828	-0.0983497
257.38	-0.423164	-0.481913	-0.352646	-0.0985792
257.39	-0.423246	-0.481985	-0.352762	-0.098633
257.4	-0.423079	-0.481661	-0.353151	-0.0983309
257.41	-0.423114	-0.481744	-0.353106	-0.0983015
257.42	-0.423303	-0.481628	-0.352964	-0.0983007
257.43	-0.423284	-0.481582	-0.353046	-0.0980617
257.44	-0.422991	-0.481499	-0.353016	-0.0981065
257.45	-0.423158	-0.481549	-0.353021	-0.0979457
257.46	-0.42312	-0.481573	-0.353078	-0.0979978
257.47	-0.423209	-0.481474	-0.352881	-0.0979893
257.48	-0.42331	-0.481434	-0.352906	-0.0979096
257.49	-0.423184	-0.481327	-0.353036	-0.0980216
257.5	-0.423155	-0.481341	-0.353074	-0.0978458
257.51	-0.423198	-0.481299	-0.352991	-0.0976801
257.52	-0.423181	-0.481217	-0.353166	-0.0976079
257.53	-0.423185	-0.48116	-0.353284	-0.0974952
257.54	-0.423067	-0.480882	-0.353161	-0.0973902
257.55	-0.423002	-0.480954	-0.353418	-0.0974937
257.56	-0.423107	-0.480919	-0.353499	-0.0972429
257.57	-0.4233	-0.480903	-0.353253	-0.0973251
257.58	-0.423122	-0.48083	-0.353494	-0.0969987
257.59	-0.423171	-0.481033	-0.353383	-0.0969339
257.6	-0.423103	-0.480756	-0.353291	-0.0968926
257.61	-0.423027	-0.480742	-0.353057	-0.0967854
257.62	-0.423082	-0.480741	-0.353269	-0.0969571
257.63	-0.423075	-0.48089	-0.353184	-0.0968212
257.64	-0.423057	-0.480689	-0.353226	-0.0967528
257.65	-0.423024	-0.480633	-0.353127	-0.0966494
257.66	-0.42305	-0.480775	-0.353106	-0.0964829
257.67	-0.423136	-0.48073	-0.353282	-0.0965232
257.68	-0.422967	-0.480735	-0.353542	-0.0964913
257.69	-0.42298	-0.480584	-0.353365	-0.0962716
257.7	-0.422916	-0.480457	-0.353454	-0.0963442
257.71	-0.423069	-0.480523	-0.353369	-0.0962303
257.72	-0.422985	-0.480557	-0.353276	-0.0963288
257.73	-0.423101	-0.480406	-0.353353	-0.0961431
257.74	-0.422832	-0.480196	-0.353307	-0.0958486
257.75	-0.423018	-0.480096	-0.353245	-0.0958551
257.76	-0.422969	-0.480048	-0.353329	-0.0958763
257.77	-0.423025	-0.48007	-0.353488	-0.0957567
257.78	-0.423026	-0.479949	-0.35341	-0.0957695
257.79	-0.42294	-0.480016	-0.353142	-0.0956207
257.8	-0.423097	-0.479805	-0.353492	-0.0956467
257.81	-0.423076	-0.479739	-0.353604	-0.0955571
257.82	-0.423183	-0.479793	-0.353605	-0.0957386
257.83	-0.423095	-0.479801	-0.353504	-0.0956194
257.84	-0.42282	-0.479599	-0.352886	-0.0952942
257.85	-0.422955	-0.479562	-0.353334	-0.0952816
257.86	-0.422779	-0.479385	-0.353013	-0.0955518
257.87	-0.42279	-0.479289	-0.353223	-0.0953872
257.88	-0.422659	-0.479346	-0.353127	-0.0953206
257.89	-0.422921	-0.479233	-0.353136	-0.0950085
257.9	-0.422973	-0.479179	-0.3533	-0.0949124
257.91	-0.422988	-0.479296	-0.353109	-0.0947175
257.92	-0.422848	-0.479078	-0.352816	-0.0947497
257.93	-0.422922	-0.479063	-0.353192	-0.0947096
257.94	-0.422914	-0.479057	-0.353223	-0.0946809
257.95	-0.422869	-0.47901	-0.353051	-0.094612
257.96	-0.422832	-0.478757	-0.352721	-0.0945653
257.97	-0.422871	-0.478905	-0.35315	-0.0943463
257.98	-0.422506	-0.478744	-0.352884	-0.0942177
257.99	-0.422718	-0.478871	-0.35301	-0.0938952
258	-0.422647	-0.478734	-0.353471	-0.0940546
258.01	-0.422795	-0.478654	-0.353445	-0.0939583
258.02	-0.422707	-0.478659	-0.353525	-0.0938197
258.03	-0.422858	-0.478744	-0.353436	-0.0938328
258.04	-0.422957	-0.478556	-0.353048	-0.0938449
258.05	-0.42296	-0.478506	-0.353293	-0.0936253
258.06	-0.422838	-0.4784	-0.353347	-0.0934954
258.07	-0.422932	-0.478501	-0.353536	-0.0933711
258.08	-0.422868	-0.478314	-0.35334	-0.09332
258.09	-0.422803	-0.478252	-0.353574	-0.0932878
258.1	-0.422764	-0.478136	-0.353333	-0.0934266
258.11	-0.422939	-0.47796	-0.353312	-0.0933193
258.12	-0.422667	-0.477964	-0.352903	-0.0933336
258.13	-0.422778	-0.478066	-0.353077	-0.0932959
258.14	-0.422832	-0.47785	-0.352819	-0.0929707
258.15	-0.422856	-0.477837	-0.353341	-0.0930656
258.16	-0.422877	-0.477857	-0.353588	-0.0929846
258.17	-0.422906	-0.477539	-0.353497	-0.0929362
258.18	-0.422903	-0.477721	-0.353554	-0.0928651
258.19	-0.422796	-0.477541	-0.353354	-0.0926338
258.2	-0.422736	-0.477686	-0.353457	-0.0926299
258.21	-0.42287	-0.477705	-0.35334	-0.0924852
258.22	-0.422737	-0.477603	-0.353	-0.0922873
258.23	-0.422803	-0.477546	-0.353366	-0.0921629
258.24	-0.422657	-0.477706	-0.352977	-0.0922352
258.25	-0.422617	-0.477641	-0.353453	-0.0922868
258.26	-0.42259	-0.477536	-0.353307	-0.0921547
258.27	-0.422658	-0.477522	-0.353544	-0.0922764
258.28	-0.422677	-0.47734	-0.35331	-0.0923254
258.29	-0.422664	-0.477265	-0.353574	-0.0920017
258.3	-0.422618	-0.477314	-0.353745	-0.0919716
258.31	-0.42282	-0.477261	-0.353724	-0.0921075
258.32	-0.422944	-0.477197	-0.353855	-0.0917838
258.33	-0.422698	-0.477069	-0.353503	-0.0916856
258.34	-0.422662	-0.476948	-0.353501	-0.0915023
258.35	-0.422673	-0.47706	-0.353685	-0.091621
258.36	-0.422684	-0.476876	-0.353614	-0.0915774
258.37	-0.422659	-0.476925	-0.353729	-0.0913537
258.38	-0.422713	-0.476989	-0.353471	-0.0914266
258.39	-0.422678	-0.476889	-0.353662	-0.0912673
258.4	-0.42255	-0.476785	-0.353506	-0.0911443
258.41	-0.422732	-0.476745	-0.353952	-0.0911094
258.42	-0.422556	-0.476803	-0.353743	-0.0912398
258.43	-0.422575	-0.476809	-0.35365	-0.0911072
258.44	-0.422547	-0.476782	-0.353517	-0.0909838
258.45	-0.422604	-0.476773	-0.353795	-0.0910335
258.46	-0.422565	-0.476717	-0.353248	-0.091001
258.47	-0.422652	-0.476661	-0.353385	-0.0910661
258.48	-0.422662	-0.476613	-0.353397	-0.0909702
258.49	-0.422676	-0.476562	-0.353565	-0.0907709
258.5	-0.42259	-0.476619	-0.353632	-0.0908585
258.51	-0.422589	-0.476581	-0.353669	-0.0907556
258.52	-0.422445	-0.476412	-0.353695	-0.0904654
258.53	-0.422464	-0.476271	-0.353542	-0.0903364
258.54	-0.422169	-0.47603	-0.352888	-0.0902739
258.55	-0.422281	-0.476211	-0.353419	-0.09043
258.56	-0.422324	-0.476197	-0.353393	-0.090536
258.57	-0.422502	-0.476252	-0.353428	-0.0902723
258.58	-0.422325	-0.476073	-0.353302	-0.0900749
258.59	-0.422383	-0.47613	-0.353599	-0.0897347
258.6	-0.422349	-0.47595	-0.353466	-0.0898518
258.61	-0.422502	-0.475824	-0.353707	-0.0896608
258.62	-0.422389	-0.475805	-0.35354	-0.0897382
258.63	-0.422371	-0.475643	-0.353496	-0.0894886
258.64	-0.422088	-0.475857	-0.353238	-0.0893363
258.65	-0.422285	-0.475715	-0.353626	-0.0893744
258.66	-0.422192	-0.475606	-0.353487	-0.0892807
258.67	-0.422358	-0.475527	-0.353764	-0.0892403
258.68	-0.422332	-0.475563	-0.353381	-0.0892615
258.69	-0.422215	-0.475389	-0.353519	-0.0891464
258.7	-0.422127	-0.475402	-0.353538	-0.0890551
258.71	-0.422287	-0.475464	-0.353641	-0.0888426
258.72	-0.422191	-0.475288	-0.353346	-0.0890632
258.73	-0.422282	-0.475301	-0.35363	-0.0890422
258.74	-0.422	-0.475138	-0.353463	-0.0888685
258.75	-0.42232	-0.475039	-0.353696	-0.0888226
258.76	-0.4222	-0.475002	-0.353537	-0.0886768
258.77	-0.422382	-0.475042	-0.353787	-0.0887188
258.78	-0.422085	-0.474873	-0.353395	-0.088613
258.79	-0.422177	-0.474821	-0.353749	-0.0884734
258.8	-0.422083	-0.474716	-0.353767	-0.0883878
258.81	-0.422246	-0.474706	-0.353738	-0.0884118
258.82	-0.422255	-0.47486	-0.353748	-0.0885397
258.83	-0.422337	-0.474768	-0.353806	-0.0883344
258.84	-0.422132	-0.47469	-0.353219	-0.0881885
258.85	-0.422419	-0.474618	-0.353575	-0.0883151
258.86	-0.422181	-0.474804	-0.353366	-0.0883911
258.87	-0.422361	-0.47465	-0.353802	-0.0881639
258.88	-0.422334	-0.47463	-0.353974	-0.0881365
258.89	-0.422393	-0.474496	-0.354011	-0.0877579
258.9	-0.422223	-0.474521	-0.353619	-0.0877688
258.91	-0.422236	-0.474466	-0.353779	-0.0878311
258.92	-0.42223	-0.474433	-0.35344	-0.0879336
258.93	-0.422287	-0.474466	-0.353557	-0.0878061
258.94	-0.422141	-0.47452	-0.353369	-0.0874301
258.95	-0.422263	-0.474518	-0.353778	-0.0875377
258.96	-0.422177	-0.474505	-0.35346	-0.087485
258.97	-0.42216	-0.474375	-0.353764	-0.0872242
258.98	-0.422096	-0.474495	-0.353432	-0.0872543
258.99	-0.422055	-0.474435	-0.353774	-0.0871225
